,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-11-01,17790152,458675302,26.8,26.85,26.6,26.65,0.1,4589
1,2021-11-02,9654855,257681839,26.75,26.75,26.65,26.7,0.05,3743
2,2021-11-03,7079777,188831664,26.65,26.7,26.55,26.7,0.0,3367
3,2021-11-04,11137037,297648208,26.75,26.8,26.7,26.7,0.0,4103
4,2021-11-05,9341164,249694761,26.7,26.8,26.65,26.8,0.1,4641
5,2021-11-08,14922351,400728722,26.8,26.9,26.7,26.9,0.1,5961
6,2021-11-09,15162610,408207339,26.85,27.0,26.8,27.0,0.1,5242
7,2021-11-10,34481647,941794102,27.0,27.45,26.95,27.35,0.35,10786
8,2021-11-11,40635053,1122842685,27.5,27.8,27.45,27.75,0.4,13835
9,2021-11-12,19736925,545755646,27.75,27.8,27.5,27.6,-0.15,10138
10,2021-11-15,25906897,721605783,27.6,27.95,27.6,27.95,0.35,11471
11,2021-11-16,18102625,504823295,27.95,27.95,27.85,27.9,-0.05,8175
12,2021-11-17,13117902,366011726,27.9,27.95,27.85,27.95,0.05,6051
13,2021-11-18,14495908,404638944,27.95,27.95,27.85,27.95,0.0,6687
14,2021-11-19,18220317,505513871,27.95,27.95,27.65,27.65,-0.3,10811
15,2021-11-22,21934802,600581234,27.6,27.6,27.15,27.5,-0.15,8820
16,2021-11-23,12217468,333967521,27.35,27.4,27.2,27.4,-0.1,5000
17,2021-11-24,34471498,964065264,27.6,28.25,27.55,28.0,0.6,11110
18,2021-11-25,12147669,338360954,28.0,28.0,27.75,27.9,-0.1,6517
19,2021-11-26,19228935,530296009,27.7,27.75,27.5,27.6,-0.3,14735
20,2021-11-29,18649645,508057394,27.15,27.4,27.1,27.2,-0.4,7940
21,2021-11-30,45505481,1231270817,27.2,27.5,26.95,26.95,-0.25,7399
