,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,25978385,772713707,29.15,30.0,29.15,29.8,0.35,9081
1,2022-03-02,21055924,628237798,29.75,29.95,29.55,29.9,0.1,7150
2,2022-03-03,20447314,611449614,29.95,29.95,29.7,29.95,0.05,4955
3,2022-03-04,13619977,403234159,29.5,29.8,29.2,29.7,-0.25,6929
4,2022-03-07,36106531,1050647835,29.35,29.4,28.9,29.2,-0.5,18727
5,2022-03-08,31206569,901360359,28.35,29.2,28.35,28.95,-0.25,14304
6,2022-03-09,22542844,652963412,29.0,29.4,28.8,28.8,-0.15,12308
7,2022-03-10,29119721,866039635,29.4,29.95,29.4,29.9,1.1,12341
8,2022-03-11,18149346,542894684,29.9,30.05,29.75,29.95,0.05,9060
9,2022-03-14,16800965,504367892,29.95,30.1,29.95,30.05,0.1,6763
10,2022-03-15,20111517,604041964,30.0,30.15,29.9,30.1,0.05,8007
11,2022-03-16,25763722,784408348,30.25,30.6,30.25,30.5,0.4,9377
12,2022-03-17,34452535,1068621327,31.4,31.5,30.65,30.9,0.4,11871
13,2022-03-18,36502622,1135554937,31.05,31.3,30.95,31.05,0.15,9419
14,2022-03-21,18868533,587876672,31.1,31.3,31.05,31.15,0.1,7032
15,2022-03-22,26398002,824993445,31.1,31.4,31.0,31.4,0.25,6364
16,2022-03-23,23836074,752891752,31.45,31.7,31.45,31.7,0.3,9538
17,2022-03-24,17352102,550327391,31.7,31.8,31.55,31.8,0.1,5787
18,2022-03-25,14704573,466614426,31.7,31.8,31.6,31.8,0.0,7077
19,2022-03-28,18342641,583780758,31.45,32.1,31.45,32.1,0.3,8817
20,2022-03-29,24658713,796392629,32.1,32.5,32.0,32.3,0.2,9008
21,2022-03-30,27132316,890002472,32.6,33.0,32.55,32.85,0.55,13925
22,2022-03-31,24693613,816138242,32.85,33.15,32.85,33.05,0.2,8095
