,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-07-01,32492382,846369205,26.2,26.25,26.0,26.0,-0.3,6419
1,2021-07-02,13079198,340016327,26.0,26.1,25.95,26.0,0.0,4903
2,2021-07-05,16623409,432732707,26.0,26.1,25.95,26.05,0.05,5818
3,2021-07-06,11974489,312895762,26.1,26.2,26.05,26.15,0.1,4821
4,2021-07-07,14518870,379076808,26.15,26.15,26.05,26.15,0.0,4952
5,2021-07-08,17925245,468552330,26.15,26.25,26.05,26.2,0.05,5878
6,2021-07-09,20221823,527495649,26.05,26.2,26.0,26.2,0.0,6353
7,2021-07-12,19401826,509785788,26.2,26.35,26.2,26.25,0.05,6823
8,2021-07-13,24660326,647446751,26.3,26.3,26.15,26.25,0.0,6445
9,2021-07-14,22445478,589190355,26.1,26.3,26.1,26.3,0.05,6606
10,2021-07-15,12942926,341002031,26.35,26.4,26.3,26.35,0.05,4531
11,2021-07-16,25363917,669518820,26.3,26.5,26.2,26.5,0.15,7708
12,2021-07-19,18734650,493672832,26.45,26.45,26.25,26.4,-0.1,5555
13,2021-07-20,23004753,607085552,26.3,26.5,26.25,26.4,0.0,6396
14,2021-07-21,18269694,481152873,26.4,26.4,26.25,26.35,-0.05,8160
15,2021-07-22,22720215,599568462,26.2,26.45,26.2,26.45,0.1,5458
16,2021-07-23,21442532,568785984,26.45,26.6,26.4,26.6,0.15,5439
17,2021-07-26,19980575,530622741,26.5,26.65,26.5,26.5,-0.1,6806
18,2021-07-27,14965329,396606058,26.55,26.55,26.45,26.5,0.0,4455
19,2021-07-28,20402762,538977024,26.5,26.55,26.25,26.5,0.0,7318
20,2021-07-29,17312917,459435955,26.5,26.6,26.4,26.6,0.1,6451
21,2021-07-30,20357391,540522041,26.6,26.65,26.5,26.5,-0.1,4745
