,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-04-01,20927506,690245015,32.95,33.2,32.75,33.0,-0.05,8405
1,2022-04-06,37248891,1249929137,32.9,34.05,32.85,34.05,1.05,15692
2,2022-04-07,70621794,2422298052,34.25,34.95,33.75,33.75,-0.3,28709
3,2022-04-08,41423543,1429004589,33.95,34.9,33.7,34.85,1.1,15418
4,2022-04-11,56960631,2003237848,35.0,35.7,34.8,35.35,0.5,23325
5,2022-04-12,35921695,1258324789,35.3,35.3,34.85,35.15,-0.2,14703
6,2022-04-13,29873191,1052465583,35.3,35.6,35.05,35.25,0.1,11182
7,2022-04-14,80484569,2728552868,35.3,35.3,33.0,33.35,-1.9,39694
8,2022-04-15,36356279,1213329532,33.0,33.9,33.0,33.3,-0.05,13335
9,2022-04-18,47842292,1540438386,33.05,33.1,31.7,32.2,-1.1,23843
10,2022-04-19,23452027,756874741,32.25,32.8,32.05,32.15,-0.05,9544
11,2022-04-20,23778967,765206419,32.2,32.5,31.85,32.5,0.35,11658
12,2022-04-21,18502589,597316706,32.85,32.85,32.05,32.2,-0.3,7878
13,2022-04-22,36634330,1198233975,32.1,33.1,32.05,33.0,0.8,11622
14,2022-04-25,28015303,908670799,32.65,32.8,32.1,32.45,-0.55,15083
15,2022-04-26,33857776,1123893929,32.5,33.55,32.5,33.45,1.0,11395
16,2022-04-27,33792088,1117231461,32.9,33.25,32.75,33.2,-0.25,12902
17,2022-04-28,40381130,1340069257,33.4,33.5,32.65,33.3,0.1,11351
18,2022-04-29,20613501,692889136,33.45,33.85,33.35,33.85,0.55,6300
