,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-12-01,12216217,334330069,27.0,27.55,26.95,27.55,0.6,6458
1,2021-12-02,12737763,351239828,27.55,27.7,27.35,27.7,0.15,4839
2,2021-12-03,15584977,433524293,27.9,27.95,27.7,27.85,0.15,7154
3,2021-12-06,14600799,406477391,27.75,27.95,27.6,27.9,0.05,66617
4,2021-12-07,19480735,543401804,27.8,28.0,27.65,28.0,0.1,9931
5,2021-12-08,15032435,420575171,28.05,28.05,27.9,28.0,0.0,5854
6,2021-12-09,16325166,456291370,28.0,28.0,27.9,28.0,0.0,5586
7,2021-12-10,13583997,379519855,27.95,28.0,27.9,27.95,-0.05,6932
8,2021-12-13,14333956,400267665,28.0,28.0,27.85,27.85,-0.1,35046
9,2021-12-14,13474778,373490398,27.85,27.85,27.6,27.75,-0.1,5482
10,2021-12-15,9649505,267210560,27.7,27.8,27.6,27.7,-0.05,3988
11,2021-12-16,8241599,228953267,27.75,27.85,27.7,27.85,0.15,3676
12,2021-12-17,16264760,454687646,27.85,28.0,27.8,28.0,0.15,4755
13,2021-12-20,9006029,250393754,27.9,27.95,27.7,27.8,-0.2,4768
14,2021-12-21,9918642,276401507,27.8,27.95,27.7,27.95,0.15,3176
15,2021-12-22,7405889,206438432,27.95,28.0,27.8,27.9,-0.05,3832
16,2021-12-23,8435622,235426530,27.8,28.0,27.8,27.9,0.0,3394
17,2021-12-24,7449236,208187958,27.95,28.0,27.9,27.95,0.05,3027
18,2021-12-27,6087326,169991583,27.95,27.95,27.9,27.95,0.0,3919
19,2021-12-28,16229204,453981039,27.95,28.0,27.9,28.0,0.05,4758
20,2021-12-29,18386518,515270811,28.0,28.15,27.95,28.05,0.05,7193
21,2021-12-30,14108007,395950484,28.05,28.15,28.0,28.05,0.0,6044
