,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-02-07,8305193,369779414,44.0,44.8,43.95,44.8,0.6,4263
1,2022-02-08,4958189,222294169,44.85,45.05,44.65,44.75,-0.05,4236
2,2022-02-09,5497952,247413911,44.85,45.2,44.75,45.2,0.45,3966
3,2022-02-10,4431990,200141361,45.25,45.3,45.0,45.3,0.1,2875
4,2022-02-11,5153528,233923357,45.3,45.5,45.2,45.5,0.2,2420
5,2022-02-14,3524953,159298553,45.25,45.3,44.9,45.3,-0.2,2357
6,2022-02-15,4546497,205348738,45.2,45.3,45.0,45.0,-0.3,2907
7,2022-02-16,3064971,138870147,45.2,45.4,45.2,45.4,0.4,2008
8,2022-02-17,3915589,178678042,45.45,45.75,45.4,45.7,0.3,3000
9,2022-02-18,2555938,116659229,45.55,45.8,45.4,45.75,0.05,1961
10,2022-02-21,4160024,190030281,45.5,45.95,45.2,45.95,0.2,2458
11,2022-02-22,4673354,213297789,45.8,45.95,45.45,45.75,-0.2,3730
12,2022-02-23,3418274,156659600,45.7,46.0,45.65,45.9,0.15,2420
13,2022-02-24,6612247,300703805,45.7,45.8,45.25,45.55,-0.35,4306
14,2022-02-25,8371609,378313346,45.5,45.5,45.05,45.1,-0.45,4284
