,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-09-01,11328372,513947459,44.9,45.7,44.8,45.65,0.75,4538
1,2021-09-02,10962693,494761956,45.5,45.55,44.8,44.85,-0.8,5034
2,2021-09-03,5272267,237597096,44.9,45.2,44.9,45.1,0.25,2032
3,2021-09-06,6795816,304681654,45.0,45.2,44.45,44.9,-0.2,2874
4,2021-09-07,5617032,252609193,44.9,45.15,44.75,45.15,0.25,2565
5,2021-09-08,6774957,303131698,45.1,45.15,44.55,44.75,-0.4,3418
6,2021-09-09,5539965,245720057,44.5,44.6,44.2,44.35,-0.4,2732
7,2021-09-10,4284006,191881605,44.5,44.95,44.35,44.95,0.6,1625
8,2021-09-13,10397352,474753223,45.05,45.9,45.0,45.9,0.95,4860
9,2021-09-14,11625869,539476444,46.15,46.6,46.05,46.5,0.6,6549
10,2021-09-15,8713252,403161052,46.6,46.65,45.85,46.35,-0.15,4217
11,2021-09-16,6842121,317094252,46.35,46.5,46.15,46.5,0.15,3326
12,2021-09-17,39051598,1763228287,45.5,45.55,44.8,45.0,-1.5,12604
13,2021-09-22,16182920,731459636,44.5,45.6,44.35,45.6,0.6,6973
14,2021-09-23,11235131,517513441,45.9,46.3,45.85,46.15,0.55,5527
15,2021-09-24,8006524,372124668,46.4,46.65,46.3,46.45,0.3,3473
16,2021-09-27,6767144,313992049,46.45,46.55,46.0,46.45,0.0,3044
17,2021-09-28,4360965,201575822,46.25,46.4,46.0,46.35,-0.1,2571
18,2021-09-29,9205949,419607738,44.8,45.9,44.8,45.8,-0.55,4270
19,2021-09-30,6960830,317912891,45.6,45.9,45.45,45.6,-0.2,2378
