,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-01-03,3524973,155497079,44.4,44.45,43.85,44.0,-0.3,1921
1,2022-01-04,3798003,166123581,44.0,44.0,43.6,43.8,-0.2,2552
2,2022-01-05,2566459,112384533,43.6,44.0,43.5,43.9,0.1,1532
3,2022-01-06,2950572,129706558,43.8,44.1,43.7,44.1,0.2,2049
4,2022-01-07,3238055,143054677,44.1,44.35,44.0,44.3,0.2,1726
5,2022-01-10,1824078,80719698,44.35,44.4,44.15,44.3,0.0,1245
6,2022-01-11,4154220,183860980,44.2,44.35,44.15,44.35,0.05,2289
7,2022-01-12,2581294,114360570,44.35,44.4,44.2,44.4,0.05,2090
8,2022-01-13,4314762,191842228,44.4,44.7,44.3,44.4,0.0,3099
9,2022-01-14,3754494,166881465,44.45,44.6,44.2,44.6,0.2,2340
10,2022-01-17,2398946,106510799,44.45,44.6,44.3,44.4,-0.2,2283
11,2022-01-18,3924460,174907363,44.6,44.7,44.45,44.55,0.15,2873
12,2022-01-19,3832694,170179245,44.55,44.6,44.25,44.4,-0.15,3821
13,2022-01-20,2959545,134827758,44.35,44.5,44.3,44.35,-0.05,1353
14,2022-01-21,4371418,193901540,44.35,44.6,44.2,44.5,0.15,2255
15,2022-01-24,4260401,189439303,44.3,44.65,44.15,44.65,0.15,2590
16,2022-01-25,6541743,288015887,44.05,44.25,43.9,44.15,-0.5,6776
17,2022-01-26,3315819,146708264,44.15,44.4,44.15,44.2,0.05,2985
