,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-10-01,9063543,410373455,45.6,45.7,45.0,45.35,-0.25,4747
1,2021-10-04,6971683,316826060,45.5,45.7,45.25,45.45,0.1,3172
2,2021-10-05,6168883,278727130,45.3,45.45,44.85,45.3,-0.15,2999
3,2021-10-06,9005190,410181452,45.4,45.8,45.2,45.65,0.35,3098
4,2021-10-07,7895369,360781719,45.6,45.9,45.35,45.8,0.15,3364
5,2021-10-08,3663113,167702357,45.9,45.9,45.65,45.85,0.05,1893
6,2021-10-12,5866092,266260108,45.25,45.6,45.1,45.45,-0.4,1950
7,2021-10-13,4666135,212030684,45.8,45.8,45.2,45.4,-0.05,2138
8,2021-10-14,3580973,162652286,45.65,45.75,45.2,45.35,-0.05,1967
9,2021-10-15,4279056,194449719,45.5,45.65,45.3,45.5,0.15,1977
10,2021-10-18,4185917,190520982,45.6,45.75,45.4,45.45,-0.05,1785
11,2021-10-19,5718596,258298672,45.45,45.45,45.0,45.15,-0.3,3026
12,2021-10-20,7608977,340888477,45.0,45.15,44.6,44.75,-0.4,4552
13,2021-10-21,8977536,400992970,44.7,44.95,44.55,44.6,-0.15,4270
14,2021-10-22,6079229,273801598,45.0,45.2,44.8,44.85,0.25,2061
15,2021-10-25,3772893,168735447,44.9,45.0,44.6,44.6,-0.25,1843
16,2021-10-26,6451464,287907708,44.6,44.85,44.5,44.5,-0.1,3226
17,2021-10-27,5944097,263461417,44.45,44.6,44.25,44.3,-0.2,3221
18,2021-10-28,2808835,124616947,44.35,44.5,44.3,44.35,0.05,1945
19,2021-10-29,5403720,239381067,44.4,44.45,44.2,44.3,-0.05,2438
