,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-02-07,17325697,807233260,46.55,47.1,46.0,47.1,0.25,13266
1,2022-02-08,9827190,461985811,47.1,47.25,46.9,46.95,-0.15,7231
2,2022-02-09,8032492,378283321,46.95,47.3,46.9,47.3,0.35,5665
3,2022-02-10,7550497,356563246,47.15,47.55,47.05,47.55,0.25,5926
4,2022-02-11,6907680,327050398,47.3,47.55,47.15,47.55,0.0,5289
5,2022-02-14,9314234,438272774,47.2,47.3,46.95,47.15,-0.4,6216
6,2022-02-15,5497795,258415585,47.05,47.1,46.8,47.0,-0.15,4707
7,2022-02-16,8818727,414900636,47.0,47.15,47.0,47.0,0.0,6652
8,2022-02-17,10733835,508646842,47.15,47.55,47.1,47.45,0.45,4959
9,2022-02-18,8833763,418524393,47.25,47.55,47.2,47.45,0.0,5593
10,2022-02-21,8260209,392444711,47.35,47.75,47.15,47.6,0.15,4504
11,2022-02-22,10748624,508990229,47.4,47.7,47.1,47.7,0.1,6127
12,2022-02-23,8102775,386074147,47.7,47.85,47.45,47.65,-0.05,6808
13,2022-02-24,13239388,625781931,47.5,47.5,47.1,47.3,-0.35,9281
14,2022-02-25,14779929,696947273,47.2,47.5,46.9,47.35,0.05,10233
