,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,14071999,671571062,47.8,47.85,47.5,47.8,0.45,7420
1,2022-03-02,8187419,391264267,47.8,48.0,47.6,48.0,0.2,5924
2,2022-03-03,7565742,362783289,47.95,48.05,47.8,48.05,0.05,5946
3,2022-03-04,11071393,527906917,47.8,47.85,47.5,47.65,-0.4,7319
4,2022-03-07,16991368,799794535,47.45,47.45,46.9,47.1,-0.55,10408
5,2022-03-08,15765001,740634811,47.0,47.15,46.85,46.95,-0.15,10827
6,2022-03-09,5574119,263339339,47.3,47.4,47.05,47.25,0.3,6186
7,2022-03-10,9473999,449341382,47.25,47.7,47.2,47.6,0.35,7081
8,2022-03-11,6628133,314674943,47.4,47.6,47.3,47.45,-0.15,5990
9,2022-03-14,8145858,387379146,47.45,47.7,47.4,47.55,0.1,4019
10,2022-03-15,10726325,512296860,47.5,48.0,47.4,47.95,0.4,6660
11,2022-03-16,11338304,542030764,47.95,48.0,47.65,47.85,-0.1,10724
12,2022-03-17,16944622,813351211,48.1,48.2,47.85,48.0,0.15,8724
13,2022-03-18,31706672,1543567101,48.1,48.95,48.1,48.95,0.95,11444
14,2022-03-21,24218852,1201577110,49.1,49.85,49.05,49.75,0.8,11523
15,2022-03-22,11071398,548096701,49.7,49.75,49.3,49.7,-0.05,7671
16,2022-03-23,12576912,623463730,49.7,49.7,49.45,49.65,-0.05,7228
17,2022-03-24,14107140,703050244,49.65,49.95,49.45,49.95,0.3,8976
18,2022-03-25,8811114,437798442,49.9,49.9,49.55,49.7,-0.25,5374
19,2022-03-28,8572124,423622397,49.4,49.75,49.1,49.7,0.0,4959
20,2022-03-29,8073707,401943209,49.8,50.2,49.5,49.8,0.1,6142
21,2022-03-30,9669039,481993796,49.85,50.0,49.7,49.85,0.05,5873
22,2022-03-31,15226850,761489214,49.95,50.2,49.85,49.9,0.05,8224
