,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-01-03,12539636,597825872,48.05,48.15,47.35,47.45,-0.55,7502
1,2022-01-04,11582787,546668986,47.5,47.6,47.0,47.3,-0.15,8038
2,2022-01-05,12283179,579369726,47.1,47.3,47.0,47.15,-0.15,6147
3,2022-01-06,12468214,590435369,47.3,47.6,47.15,47.6,0.45,6576
4,2022-01-07,11036127,522523832,47.6,47.65,47.2,47.45,-0.15,6945
5,2022-01-10,12136515,572075164,47.45,47.5,47.0,47.3,-0.15,8558
6,2022-01-11,11147705,526597589,47.1,47.5,47.1,47.5,0.2,6559
7,2022-01-12,10891460,514936656,47.5,47.5,47.1,47.5,0.0,6804
8,2022-01-13,13905887,662550194,47.5,47.95,47.4,47.95,0.45,6389
9,2022-01-14,9517206,452812580,47.85,47.85,47.45,47.6,-0.35,5373
10,2022-01-17,9135562,433784449,47.55,47.7,47.35,47.6,0.0,8042
11,2022-01-18,8152546,387725879,47.6,47.75,47.45,47.75,0.15,4748
12,2022-01-19,5155877,245372405,47.6,47.7,47.5,47.6,-0.15,3689
13,2022-01-20,6369636,302796259,47.55,47.7,47.45,47.5,-0.1,3066
14,2022-01-21,9546706,451696046,47.5,47.65,47.15,47.4,-0.1,4779
15,2022-01-24,5535224,260992721,47.1,47.3,47.0,47.15,-0.25,3572
16,2022-01-25,16429917,767993493,47.0,47.05,46.6,46.8,-0.35,11857
17,2022-01-26,7858213,368020594,46.7,47.0,46.55,46.85,0.05,6316
