,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-10-01,20518416,1029777933,50.8,51.0,49.9,50.2,-0.8,10966
1,2021-10-04,13735397,688401359,50.3,50.6,49.9,50.0,-0.2,6933
2,2021-10-05,10187890,510007951,50.0,50.3,49.7,50.3,0.3,5007
3,2021-10-06,11537990,576291448,50.3,50.4,49.8,49.9,-0.4,5518
4,2021-10-07,9943548,499160103,50.0,50.5,49.85,50.4,0.5,4267
5,2021-10-08,5277237,265657495,50.4,50.5,50.2,50.4,0.0,2935
6,2021-10-12,13341391,667891841,50.0,50.3,49.6,50.2,-0.2,4585
7,2021-10-13,13651152,689001469,50.4,51.0,50.0,50.5,0.3,5910
8,2021-10-14,9909125,495818861,50.6,50.6,49.9,49.9,-0.6,5063
9,2021-10-15,9784114,489009128,50.0,50.2,49.8,50.1,0.2,4608
10,2021-10-18,8919494,445234245,50.1,50.2,49.8,49.8,-0.3,4810
11,2021-10-19,25536117,1256985159,49.85,50.1,48.9,49.1,-0.7,15688
12,2021-10-20,29004686,1404124362,48.85,48.85,48.0,48.35,-0.75,20257
13,2021-10-21,22823175,1108955418,48.35,48.75,48.35,48.75,0.4,7338
14,2021-10-22,9553573,466712636,48.75,49.0,48.6,48.8,0.05,4643
15,2021-10-25,14737007,710839415,48.6,48.65,48.05,48.25,-0.55,8853
16,2021-10-26,15552943,756404479,48.55,48.9,48.45,48.45,0.2,7484
17,2021-10-27,9423661,456236523,48.45,48.6,48.2,48.35,-0.1,5998
18,2021-10-28,6661181,323132425,48.35,48.7,48.25,48.5,0.15,4118
19,2021-10-29,12607947,608916452,48.5,48.5,48.2,48.25,-0.25,6047
