,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-04-01,9917831,493504834,49.7,50.0,49.45,49.75,-0.15,7457
1,2022-04-06,10985331,548362617,49.75,50.2,49.6,50.2,0.45,5728
2,2022-04-07,11245643,559937105,49.8,50.2,49.5,49.55,-0.65,7769
3,2022-04-08,6494233,322457815,49.6,49.8,49.4,49.8,0.25,4598
4,2022-04-11,8089418,400306570,49.8,49.95,49.1,49.45,-0.35,8178
5,2022-04-12,36482148,1761556194,49.4,49.4,47.8,48.0,-1.45,22999
6,2022-04-13,20257841,972389110,48.15,48.6,47.75,48.0,0.0,16727
7,2022-04-14,18163935,867688643,48.3,48.3,47.6,47.7,-0.3,11038
8,2022-04-15,22509963,1063530927,47.5,47.55,47.05,47.1,-0.6,15639
9,2022-04-18,25129762,1173068787,47.3,47.3,46.4,46.5,-0.6,16266
10,2022-04-19,22009910,1006696203,46.5,46.6,46.2,46.35,-0.15,11469
11,2022-04-20,20827417,967720378,46.5,46.75,46.4,46.6,0.25,8722
12,2022-04-21,19043921,889869402,46.85,47.15,46.5,46.8,0.2,8793
13,2022-04-22,15422941,718919209,46.7,46.7,46.4,46.55,-0.25,6455
14,2022-04-25,22278056,1029547261,46.35,46.4,46.05,46.1,-0.45,10791
15,2022-04-26,16968438,783380328,46.25,46.4,46.1,46.2,0.1,6634
16,2022-04-27,26325735,1208829840,46.15,46.15,45.7,45.8,-0.4,13065
17,2022-04-28,22709193,1041619105,46.0,46.1,45.5,46.1,0.3,9014
18,2022-04-29,23092262,1064003213,46.2,46.45,45.9,45.9,-0.2,9340
