,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-05-03,23968613,1088068092,45.9,45.9,45.1,45.35,-0.55,15424
1,2022-05-04,11217879,508781908,45.35,45.6,45.25,45.5,0.15,6188
2,2022-05-05,9393350,428713516,45.75,45.75,45.5,45.6,0.1,5531
3,2022-05-06,14855830,670716709,45.35,45.35,45.1,45.1,-0.5,10085
4,2022-05-09,20101665,892540552,45.0,45.05,44.15,44.25,-0.85,15683
5,2022-05-10,19613514,860479194,44.0,44.1,43.65,43.85,-0.4,12140
6,2022-05-11,33877400,1446335005,42.5,42.95,42.5,42.65,-1.2,23764
7,2022-05-12,43856703,1809844078,42.5,42.55,40.8,40.8,-1.85,28776
8,2022-05-13,23315151,964550126,40.9,41.8,40.8,41.6,0.8,10783
9,2022-05-16,25056730,1034064589,41.6,41.7,41.0,41.25,-0.35,12850
10,2022-05-17,22795141,946271377,41.5,41.65,41.25,41.5,0.25,8715
11,2022-05-18,27849756,1152854765,41.6,41.7,41.1,41.6,0.1,14922
12,2022-05-19,20462182,841890557,41.4,41.4,41.05,41.1,-0.5,9520
13,2022-05-20,40646175,1684989782,41.45,41.95,41.15,41.15,0.05,8770
14,2022-05-23,17280755,713468777,41.5,41.55,41.15,41.2,0.05,8993
15,2022-05-24,19456970,802334030,41.2,41.4,41.15,41.2,0.0,6690
16,2022-05-25,18438561,767934402,41.3,41.9,41.25,41.65,0.45,6066
17,2022-05-26,18152195,763176626,41.8,42.45,41.7,41.7,0.05,8638
18,2022-05-27,20071483,845894688,41.55,42.4,41.55,42.2,0.5,6971
19,2022-05-30,21560606,924767975,42.55,43.05,42.55,42.8,0.6,8696
20,2022-05-31,36095225,1539508562,42.8,42.9,42.4,42.6,-0.2,7636
