,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-06-01,9774499,502441292,51.6,51.6,51.2,51.5,-0.1,4923
1,2021-06-02,22482449,1161954262,51.6,52.1,51.4,52.0,0.5,10185
2,2021-06-03,23863470,1242256578,52.0,52.4,51.8,52.3,0.3,10596
3,2021-06-04,12355472,641443642,52.3,52.3,51.7,51.9,-0.4,6843
4,2021-06-07,12370230,636060324,51.9,52.0,50.8,51.5,-0.4,6835
5,2021-06-08,8763161,449962190,51.8,51.8,51.1,51.4,-0.1,5009
6,2021-06-09,11685183,596022339,51.1,51.4,50.8,51.3,-0.1,6534
7,2021-06-10,9323968,477156302,51.3,51.5,50.9,51.5,0.2,4307
8,2021-06-11,8545178,438820492,51.5,51.6,51.2,51.4,-0.1,3943
9,2021-06-15,9340616,477995429,51.1,51.4,51.0,51.3,-0.1,4670
10,2021-06-16,17406495,900092736,51.4,52.0,51.3,51.9,0.6,8587
11,2021-06-17,15211770,783838131,51.6,51.8,51.4,51.5,-0.4,7280
12,2021-06-18,24209277,1236734265,51.3,51.4,51.0,51.0,-0.5,9442
13,2021-06-21,20719944,1050893361,50.5,51.2,50.4,50.7,-0.3,9089
14,2021-06-22,15262032,777774454,50.7,51.2,50.6,50.9,0.2,6587
15,2021-06-23,16479092,838303576,50.9,51.1,50.5,51.0,0.1,6359
16,2021-06-24,13545751,691369731,51.0,51.2,50.8,51.1,0.1,4747
17,2021-06-25,16027596,818185461,51.1,51.3,50.8,51.0,-0.1,8051
18,2021-06-28,16044822,818777694,51.0,51.2,50.8,51.1,0.1,7180
19,2021-06-29,11142372,569049268,51.1,51.2,50.9,51.2,0.1,5523
20,2021-06-30,13888581,709208377,51.1,51.2,50.9,51.0,-0.2,7174
