,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-12-01,20451661,947364210,46.0,46.85,46.0,46.6,0.6,9637
1,2021-12-02,14687097,681774993,46.6,46.7,46.3,46.3,-0.3,10432
2,2021-12-03,14903429,693340076,46.55,46.85,46.4,46.4,0.1,9002
3,2021-12-06,15191357,713951127,46.45,47.35,46.4,47.3,0.9,6764
4,2021-12-07,13187602,622935358,47.35,47.55,46.9,47.55,0.25,6197
5,2021-12-08,10431602,496900474,47.75,47.8,47.5,47.7,0.15,6177
6,2021-12-09,9434230,447650682,47.8,47.85,47.1,47.4,-0.3,5820
7,2021-12-10,10460549,496138000,47.4,47.6,47.1,47.3,-0.1,4192
8,2021-12-13,7855773,370895996,47.3,47.75,47.1,47.1,-0.2,4616
9,2021-12-14,9420236,443362655,47.05,47.2,46.95,47.0,-0.1,5432
10,2021-12-15,11243335,529053165,47.0,47.3,46.8,46.95,-0.05,5098
11,2021-12-16,7611887,357370526,47.0,47.15,46.8,46.9,-0.05,4722
12,2021-12-17,18553098,880004945,46.95,47.6,46.9,47.45,0.55,5347
13,2021-12-20,11365267,537241103,47.45,47.5,47.1,47.4,-0.05,5894
14,2021-12-21,5728371,270552298,47.4,47.45,47.1,47.25,-0.15,2665
15,2021-12-22,5494521,260118206,47.4,47.45,47.2,47.4,0.15,2559
16,2021-12-23,9419239,448406095,47.3,47.7,47.3,47.7,0.3,4475
17,2021-12-24,6033732,288721227,47.75,47.95,47.75,47.9,0.2,3421
18,2021-12-27,5770084,276992626,47.9,48.1,47.9,48.1,0.2,3517
19,2021-12-28,7836003,376567638,48.1,48.15,47.95,48.15,0.05,4087
20,2021-12-29,5367069,258280450,48.15,48.25,48.05,48.15,0.0,3136
21,2021-12-30,4666441,224321001,48.15,48.2,48.0,48.0,-0.15,2724
