,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-08-02,340901871,19876433538,59.3,59.7,56.8,57.5,-0.3,120660
1,2021-08-03,262067103,15357827071,57.6,59.4,57.3,59.4,1.9,93176
2,2021-08-04,311901869,18746703345,60.2,60.8,59.1,60.5,1.1,106594
3,2021-08-05,483378173,30193203959,61.0,63.9,60.2,63.4,2.9,179708
4,2021-08-06,348569245,21849829382,63.5,63.8,61.6,62.1,-1.3,127312
5,2021-08-09,208521248,12882147367,61.6,62.9,60.7,61.9,-0.2,76369
6,2021-08-10,315261153,19021842833,62.0,62.3,59.2,59.8,-2.1,117643
7,2021-08-11,237426777,14202448567,59.7,61.0,58.8,59.9,0.1,89120
8,2021-08-12,166046386,10067001494,60.3,61.5,59.8,60.1,0.2,63743
9,2021-08-13,224287962,13139069298,60.3,60.4,57.5,57.6,-2.5,92591
10,2021-08-16,142298113,8116696727,56.5,58.0,56.4,57.1,-0.5,53394
11,2021-08-17,152522836,8722680594,58.0,58.4,56.0,56.1,-1.0,60872
12,2021-08-18,191647664,10854557110,55.3,58.2,55.3,58.1,2.0,72968
13,2021-08-19,176910444,9958487679,57.2,57.4,55.5,55.5,-2.6,75363
14,2021-08-20,142080089,7894698421,56.3,56.4,54.4,55.7,0.2,54324
15,2021-08-23,163631951,9501111840,57.4,58.8,57.0,58.6,2.9,63137
16,2021-08-24,177627550,10503233062,59.6,60.1,58.3,58.4,-0.2,62833
17,2021-08-25,224638879,13469417911,59.4,60.6,59.2,60.0,1.6,80289
18,2021-08-26,260011814,15956594885,62.4,62.7,60.3,61.2,1.2,91121
19,2021-08-27,170082864,10410623518,61.0,61.8,60.4,61.7,0.5,56210
20,2021-08-30,205442250,12840138404,62.4,63.0,61.7,62.8,1.1,72017
21,2021-08-31,180847429,11272433572,62.4,63.1,61.5,63.1,0.3,64334
