,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,117494374,6321681135,53.0,54.5,52.5,54.1,2.0,45205
1,2022-03-02,58016597,3102969984,53.2,53.9,53.1,53.6,-0.5,30333
2,2022-03-03,51713681,2800451635,54.2,54.5,53.8,54.2,0.6,24275
3,2022-03-04,45582895,2436581284,53.3,53.8,53.2,53.4,-0.8,28947
4,2022-03-07,107606101,5571210359,52.8,52.8,51.3,51.6,-1.8,61258
5,2022-03-08,180287297,9041335610,50.6,51.2,49.5,49.7,-1.9,97960
6,2022-03-09,98203213,5054495564,50.8,52.2,50.5,51.8,2.1,51585
7,2022-03-10,98569832,5240112949,53.5,53.8,52.6,52.8,1.0,47354
8,2022-03-11,47021432,2471114716,52.7,53.0,52.3,52.5,-0.3,29315
9,2022-03-14,59759854,3128307592,52.7,53.1,51.8,52.5,0.0,25064
10,2022-03-15,118324946,6003320460,51.4,51.6,50.2,50.4,-2.1,68484
11,2022-03-16,82588688,4175217464,51.2,51.3,50.1,50.8,0.4,38029
12,2022-03-17,106648904,5597421561,52.4,52.8,52.2,52.6,1.8,37310
13,2022-03-18,66366735,3498785389,52.7,53.0,52.5,52.8,0.2,22183
14,2022-03-21,51116003,2729774792,53.5,53.7,53.1,53.5,0.7,22473
15,2022-03-22,47847440,2549312902,53.5,53.5,52.9,53.5,0.0,19119
16,2022-03-23,63589704,3423382206,53.8,54.2,53.6,53.8,0.3,27399
17,2022-03-24,51198782,2717245605,53.0,53.4,52.9,53.2,-0.6,25468
18,2022-03-25,42288486,2256948605,53.5,53.6,53.0,53.3,0.1,20724
19,2022-03-28,40471428,2155186429,53.2,53.8,52.8,53.6,0.3,16868
20,2022-03-29,39644134,2128234516,53.9,54.0,53.3,53.7,0.1,19350
21,2022-03-30,72860449,3944736027,54.1,54.5,54.0,54.5,0.8,31002
22,2022-03-31,48478339,2615987922,54.1,54.2,53.8,54.0,-0.5,21667
