,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-09-01,259821175,16598177753,62.8,64.5,62.6,64.1,1.0,96807
1,2021-09-02,420645040,27496843467,65.0,67.0,64.0,64.0,-0.1,156279
2,2021-09-03,638063034,43390185703,65.5,70.0,65.4,70.0,6.0,228700
3,2021-09-06,583661231,40902840347,69.1,72.0,68.3,69.9,-0.1,225730
4,2021-09-07,330249196,22635837603,70.1,70.6,67.6,68.2,-1.7,132245
5,2021-09-08,371885112,24660663857,67.1,67.9,65.1,65.8,-2.4,154978
6,2021-09-09,280520696,18807104182,65.3,67.9,65.1,67.5,1.7,108577
7,2021-09-10,212753216,14505749534,67.4,69.0,67.2,68.2,0.7,85294
8,2021-09-13,164864791,11125814895,68.3,68.9,66.8,66.8,-1.4,72951
9,2021-09-14,157499816,10448160310,67.0,67.3,65.6,66.0,-0.8,68454
10,2021-09-15,105174181,6936180065,66.2,66.5,65.5,65.6,-0.4,44576
11,2021-09-16,141524687,9420005650,66.2,67.5,65.8,66.2,0.6,56182
12,2021-09-17,169502998,11207197784,66.2,67.2,65.5,65.6,-0.6,58757
13,2021-09-22,165678289,10634829995,63.2,65.0,63.1,64.6,-1.0,68983
14,2021-09-23,118464856,7765469801,65.9,66.1,65.0,65.2,0.6,42930
15,2021-09-24,128088567,8522274594,66.0,67.1,65.8,67.0,1.8,53751
16,2021-09-27,93097296,6192264695,67.3,67.5,66.0,66.3,-0.7,37349
17,2021-09-28,80807624,5295620159,65.8,66.0,65.3,65.3,-1.0,36771
18,2021-09-29,218033670,13826107037,63.6,64.3,63.0,63.0,-2.3,102194
19,2021-09-30,120964563,7693353787,63.3,64.4,62.5,64.0,1.0,48846
