,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-04-01,84161916,4440132288,53.1,53.1,52.5,52.9,-1.1,38776
1,2022-04-06,145865641,7464044574,51.6,51.7,50.8,51.1,-1.8,69413
2,2022-04-07,114103048,5728994346,50.1,50.6,50.0,50.0,-1.1,63724
3,2022-04-08,92177478,4615636293,50.1,50.4,50.0,50.0,0.0,49672
4,2022-04-11,174438622,8497773501,50.0,50.0,48.05,48.2,-1.8,104543
5,2022-04-12,154848941,7346520132,47.3,48.15,47.0,47.3,-0.9,73986
6,2022-04-13,91923630,4434624724,47.85,48.75,47.75,48.5,1.2,52468
7,2022-04-14,63831087,3095821731,49.0,49.05,48.2,48.25,-0.25,30919
8,2022-04-15,89412104,4215147172,47.4,47.45,47.0,47.05,-1.2,51220
9,2022-04-18,71337667,3309830610,46.6,46.85,46.2,46.2,-0.85,38241
10,2022-04-19,70240272,3290481600,46.75,47.15,46.6,46.65,0.45,30299
11,2022-04-20,63807807,3023146346,47.45,47.65,47.1,47.65,1.0,26208
12,2022-04-21,58300497,2799739670,47.9,48.4,47.65,48.05,0.4,26330
13,2022-04-22,44827546,2125631017,47.5,47.65,47.2,47.65,-0.4,21169
14,2022-04-25,110188630,5036528634,46.5,46.5,45.3,45.5,-2.15,61812
15,2022-04-26,51833901,2370052289,46.0,46.1,45.25,45.75,0.25,22583
16,2022-04-27,105139888,4616947246,44.0,44.4,43.55,44.4,-1.35,48972
17,2022-04-28,236257390,11252094425,46.3,48.8,45.85,48.5,4.1,95392
18,2022-04-29,187887783,9163118917,49.6,49.9,47.7,47.8,-0.7,94683
