,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-12-01,271771178,17840072516,64.4,67.0,64.1,67.0,3.3,105145
1,2021-12-02,310855392,20981992809,67.4,68.5,66.6,66.7,-0.3,119965
2,2021-12-03,184869986,12543191944,67.6,68.4,67.0,68.3,1.6,71450
3,2021-12-06,135275019,9104720191,68.2,68.2,66.7,67.3,-1.0,56049
4,2021-12-07,155940341,10399376491,67.9,67.9,66.2,66.5,-0.8,60053
5,2021-12-08,145655452,9817471029,68.2,68.2,66.5,66.5,0.0,53570
6,2021-12-09,284846501,18443409906,65.1,65.7,64.0,64.0,-2.5,129156
7,2021-12-10,150492336,9528543401,62.9,64.2,62.7,63.5,-0.5,69749
8,2021-12-13,105861369,6691591378,63.9,63.9,62.8,62.8,-0.7,49586
9,2021-12-14,104224750,6481167549,62.5,62.7,61.5,62.4,-0.4,47831
10,2021-12-15,93432341,5874484487,62.5,63.4,62.5,62.7,0.3,34084
11,2021-12-16,137992139,8767242391,64.2,64.6,62.9,63.0,0.3,47146
12,2021-12-17,87887977,5482562791,62.2,62.7,62.1,62.3,-0.7,36055
13,2021-12-20,64252312,3998612703,62.3,62.6,62.0,62.2,-0.1,26938
14,2021-12-21,77194530,4858716774,62.6,63.3,62.4,62.9,0.7,28819
15,2021-12-22,82805019,5272644398,63.4,63.9,63.3,63.7,0.8,32057
16,2021-12-23,70807092,4541813830,64.4,64.5,63.8,63.9,0.2,26576
17,2021-12-24,75488445,4867851988,64.3,64.9,64.1,64.3,0.4,28199
18,2021-12-27,45906409,2956940265,64.6,64.7,64.2,64.3,0.0,18222
19,2021-12-28,80111178,5199591684,64.9,65.2,64.7,64.7,0.4,27677
20,2021-12-29,53066878,3449617994,65.1,65.2,64.7,65.0,0.3,23425
21,2021-12-30,48163092,3131603444,65.1,65.3,64.8,65.0,0.0,17634
