,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-06-01,153776392,8141177626,53.2,54.0,52.2,52.2,-0.8,54862
1,2021-06-02,115730617,6039026235,52.6,53.0,51.6,52.0,-0.2,43439
2,2021-06-03,380138640,20495504319,52.8,55.3,52.3,55.0,3.0,124928
3,2021-06-04,260150677,13904231359,54.0,54.4,53.0,53.0,-2.0,97458
4,2021-06-07,183701585,9642415177,53.5,53.6,51.5,52.3,-0.7,66241
5,2021-06-08,107619446,5653210762,52.6,53.2,52.2,52.2,-0.1,36694
6,2021-06-09,210880690,10755821558,51.7,51.9,50.2,50.7,-1.5,87577
7,2021-06-10,121662346,6238149463,51.0,51.9,50.3,51.5,0.8,43870
8,2021-06-11,98451957,5131458832,52.2,52.7,51.6,51.8,0.3,37725
9,2021-06-15,186367942,9953984764,53.0,53.9,52.8,53.7,1.9,67721
10,2021-06-16,145061837,7661740732,53.3,53.5,52.2,52.4,-1.3,55738
11,2021-06-17,103617748,5422484325,51.6,53.3,51.3,53.3,0.9,37575
12,2021-06-18,128892107,6814653443,53.6,53.8,52.2,52.2,-1.1,40083
13,2021-06-21,122927917,6308831720,51.6,52.0,51.0,51.2,-1.0,49607
14,2021-06-22,88780999,4553096390,51.9,52.1,50.9,51.0,-0.2,33912
15,2021-06-23,153985685,8078615022,51.5,53.2,51.3,53.0,2.0,54226
16,2021-06-24,150176504,7967608040,52.9,53.6,52.3,53.0,0.0,49774
17,2021-06-25,123053840,6589063457,53.8,54.2,52.9,52.9,-0.1,40445
18,2021-06-28,71873129,3785239477,53.2,53.3,52.4,52.6,-0.3,25100
19,2021-06-29,105346515,5610896704,53.3,53.7,52.9,53.0,0.4,36358
20,2021-06-30,92968171,4962651511,53.7,53.8,53.1,53.1,0.1,30719
