,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-06-01,53404047,2740788934,51.1,51.6,51.0,51.2,-0.2,20020
1,2022-06-02,49329799,2506238468,50.9,51.0,50.6,50.7,-0.5,16267
2,2022-06-06,90457699,4658855522,51.2,52.0,50.7,52.0,1.3,28451
3,2022-06-07,60715004,3133105237,51.6,51.9,51.2,51.7,-0.3,18471
4,2022-06-08,71075738,3720536378,52.2,52.7,52.1,52.4,0.7,26668
5,2022-06-09,39566348,2056209670,52.1,52.2,51.8,51.8,-0.6,15645
6,2022-06-10,42867342,2196514297,51.0,51.7,50.8,51.2,-0.6,15905
7,2022-06-13,81291395,4072182037,50.1,50.4,49.9,50.0,-1.2,34814
8,2022-06-14,66413467,3276990562,49.25,49.7,49.1,49.6,-0.4,30057
9,2022-06-15,59748228,2986700101,49.95,50.4,49.65,49.65,0.05,25291
10,2022-06-16,65503334,3270193472,50.5,50.8,49.05,49.1,-0.55,22860
11,2022-06-17,152888180,7282143224,48.05,48.2,47.2,47.65,-1.45,59132
12,2022-06-20,124251050,6007782200,48.4,49.0,47.8,48.05,0.4,46383
13,2022-06-21,132538225,6428682581,48.5,49.3,47.95,49.3,1.25,34211
14,2022-06-22,201496372,9101066169,46.3,46.35,44.1,44.1,0.0,85117
