,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-02-07,22340465,601676296,26.5,27.25,26.5,27.05,0.6,9313
1,2022-02-08,28755141,792639046,27.1,27.8,27.1,27.7,0.65,10260
2,2022-02-09,16457617,455226350,27.8,27.9,27.5,27.75,0.05,8676
3,2022-02-10,10406894,287392440,27.75,27.75,27.5,27.7,-0.05,4500
4,2022-02-11,11540904,319456232,27.6,27.8,27.5,27.75,0.05,4537
5,2022-02-14,12087129,331048686,27.45,27.5,27.3,27.45,-0.3,7153
6,2022-02-15,8421833,230754381,27.4,27.5,27.35,27.35,-0.1,4546
7,2022-02-16,10792218,296304051,27.5,27.6,27.3,27.4,0.05,6190
8,2022-02-17,9053654,248563426,27.35,27.55,27.35,27.45,0.05,3196
9,2022-02-18,8182918,224008118,27.3,27.5,27.2,27.35,-0.1,4034
10,2022-02-21,6465257,176217931,27.3,27.35,27.15,27.25,-0.1,3300
11,2022-02-22,22287961,599432586,27.05,27.1,26.7,26.95,-0.3,11991
12,2022-02-23,9615154,259087051,26.95,27.15,26.8,27.05,0.1,4993
13,2022-02-24,26476632,703302048,26.8,26.9,26.3,26.6,-0.45,17080
14,2022-02-25,23187023,610882977,26.5,26.6,26.1,26.45,-0.15,11231
