,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-06-01,13656821,378957667,28.0,28.0,27.55,27.65,-0.5,5474
1,2022-06-02,8610092,235813607,27.45,27.55,27.1,27.35,-0.3,4111
2,2022-06-06,7105112,194396308,27.65,27.75,27.2,27.3,-0.05,4076
3,2022-06-07,9426212,256873035,27.25,27.55,27.1,27.3,0.0,3742
4,2022-06-08,6205154,169977979,27.45,27.45,27.25,27.45,0.15,2967
5,2022-06-09,5818945,158833719,27.25,27.4,27.15,27.3,-0.15,2215
6,2022-06-10,8440857,228310124,26.95,27.3,26.8,27.15,-0.15,3486
7,2022-06-13,16414481,438442032,26.65,26.95,26.55,26.95,-0.2,8081
8,2022-06-14,10950063,294747318,26.65,27.15,26.65,27.0,0.05,4143
9,2022-06-15,12963433,352078142,26.9,27.45,26.85,27.2,0.2,5033
10,2022-06-16,12173364,332450996,27.5,27.75,27.05,27.1,-0.1,4386
11,2022-06-17,23491141,627290876,26.9,26.9,26.5,26.75,-0.35,7428
12,2022-06-20,18348082,482915517,26.55,26.9,25.85,26.1,-0.65,12502
13,2022-06-21,22408964,602628403,26.5,27.15,26.35,27.1,1.0,6430
14,2022-06-22,7480393,200472381,27.1,27.15,26.5,26.75,-0.35,4032
