,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,16540322,440671011,26.4,26.9,26.2,26.65,0.2,5544
1,2022-03-02,12668411,338850359,26.65,26.9,26.45,26.9,0.25,4791
2,2022-03-03,6825502,183155413,26.9,26.95,26.75,26.85,-0.05,3267
3,2022-03-04,12759665,340450380,26.5,26.8,26.3,26.8,-0.05,4415
4,2022-03-07,31256054,819330541,26.45,26.5,26.0,26.3,-0.5,13483
5,2022-03-08,31443911,813499037,25.6,26.2,25.6,25.9,-0.4,15127
6,2022-03-09,10171293,264439288,25.9,26.15,25.85,25.95,0.05,5052
7,2022-03-10,11034444,292862502,26.05,26.75,26.0,26.75,0.8,4595
8,2022-03-11,6556374,174453648,26.75,26.75,26.5,26.65,-0.1,3629
9,2022-03-14,9353584,249418346,26.55,26.75,26.55,26.75,0.1,3243
10,2022-03-15,15955303,429345130,27.05,27.15,26.8,26.95,0.2,6586
11,2022-03-16,15755784,426650967,27.0,27.3,26.9,27.3,0.35,6192
12,2022-03-17,24594822,678860076,27.85,27.85,27.3,27.55,0.25,8093
13,2022-03-18,38973810,1091620456,27.75,28.15,27.55,28.15,0.6,7951
14,2022-03-21,16076876,449503123,28.05,28.1,27.8,27.85,-0.3,8381
15,2022-03-22,9167571,255773050,27.9,28.0,27.8,28.0,0.15,3827
16,2022-03-23,23896464,677084326,28.05,28.6,28.0,28.6,0.6,7468
17,2022-03-24,12680394,362623894,28.5,28.85,28.35,28.65,0.05,5133
18,2022-03-25,11882435,339358440,28.5,28.65,28.45,28.65,0.0,5208
19,2022-03-28,14061781,402452618,28.45,28.9,28.35,28.9,0.25,6462
20,2022-03-29,8711532,250576645,28.85,28.95,28.6,28.75,-0.15,4667
21,2022-03-30,14622835,422131766,28.75,28.95,28.7,28.95,0.2,5692
22,2022-03-31,23568289,693512608,28.95,29.7,28.9,29.55,0.6,8091
