,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-10-01,18577198,406691651,22.0,22.0,21.8,22.0,-0.1,7995
1,2021-10-04,8725549,191511865,22.0,22.05,21.85,22.0,0.0,3413
2,2021-10-05,11128370,244319481,22.0,22.05,21.85,21.95,-0.05,3463
3,2021-10-06,11840981,259872899,21.95,22.05,21.9,21.95,0.0,4470
4,2021-10-07,9452929,209020458,22.05,22.15,22.0,22.15,0.2,2787
5,2021-10-08,5429621,119703326,22.15,22.2,22.0,22.0,-0.15,2300
6,2021-10-12,13758598,301434415,21.85,22.05,21.75,22.05,0.05,4776
7,2021-10-13,9573726,211632174,22.1,22.15,22.0,22.15,0.1,4308
8,2021-10-14,8652503,192032932,22.2,22.35,22.1,22.1,-0.05,3998
9,2021-10-15,8140631,180716432,22.25,22.3,22.1,22.25,0.15,3834
10,2021-10-18,10395109,232349770,22.3,22.4,22.25,22.4,0.15,4105
11,2021-10-19,8739956,196189926,22.55,22.55,22.35,22.4,0.0,3002
12,2021-10-20,6326684,142014385,22.5,22.5,22.35,22.5,0.1,2777
13,2021-10-21,9312464,209610784,22.5,22.6,22.4,22.45,-0.05,2847
14,2021-10-22,4857148,109025330,22.45,22.55,22.4,22.4,-0.05,2123
15,2021-10-25,4722915,106048852,22.4,22.5,22.4,22.5,0.1,2376
16,2021-10-26,17045529,386489306,22.55,22.75,22.5,22.75,0.25,4871
17,2021-10-27,8926812,203667501,22.75,22.9,22.7,22.85,0.1,3007
18,2021-10-28,7737346,176001897,22.8,22.8,22.7,22.75,-0.1,3543
19,2021-10-29,10530233,238228048,22.75,22.75,22.6,22.6,-0.15,4398
