,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,192591898,7325988065,38.0,38.65,37.4,37.95,1.95,75426
1,2022-03-02,161699341,6202621553,38.25,38.8,37.95,38.3,0.35,60593
2,2022-03-03,83968799,3247609444,38.9,38.95,38.55,38.6,0.3,29983
3,2022-03-04,67511715,2601704073,38.55,38.75,38.3,38.4,-0.2,34586
4,2022-03-07,169196742,6524468500,38.45,39.2,37.55,39.0,0.6,64879
5,2022-03-08,157398911,5978481734,38.85,39.15,36.9,37.4,-1.6,66773
6,2022-03-09,54471648,2062233550,37.75,38.2,37.4,37.95,0.55,29788
7,2022-03-10,53175185,2034165018,38.35,38.4,38.1,38.3,0.35,21194
8,2022-03-11,41965287,1613789538,38.3,38.7,38.3,38.45,0.15,14849
9,2022-03-14,49001000,1900106831,38.7,38.9,38.65,38.8,0.35,17537
10,2022-03-15,44209537,1707720671,39.0,39.0,38.3,38.7,-0.1,17303
11,2022-03-16,50958281,1966418097,39.0,39.0,38.2,38.55,-0.15,24326
12,2022-03-17,45732405,1772134090,38.9,38.9,38.55,38.85,0.3,15287
13,2022-03-18,61727023,2408525113,38.9,39.2,38.8,39.05,0.2,19217
14,2022-03-21,109300138,4360534762,39.6,40.25,39.6,39.75,0.7,43855
15,2022-03-22,75825589,3024263686,40.1,40.15,39.45,39.8,0.05,27756
16,2022-03-23,54848383,2185840897,39.9,40.0,39.6,40.0,0.2,21011
17,2022-03-24,52693118,2108471815,40.0,40.15,39.85,40.0,0.0,21501
18,2022-03-25,56999363,2282103200,40.15,40.2,39.95,40.0,0.0,19522
19,2022-03-28,45820483,1814678873,39.85,40.0,39.15,40.0,0.0,20864
20,2022-03-29,54333668,2146043648,39.85,39.9,39.35,39.4,-0.6,23367
21,2022-03-30,80655863,3129843106,39.25,39.25,38.35,38.95,-0.45,37453
22,2022-03-31,30303522,1179934431,38.9,39.15,38.65,38.95,0.0,13992
