,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-11-01,46542843,1555919407,33.8,33.9,33.2,33.4,-0.2,17599
1,2021-11-02,45392614,1521577336,33.5,34.0,33.2,33.2,-0.2,15913
2,2021-11-03,25151922,841077979,33.3,33.65,33.25,33.5,0.3,9978
3,2021-11-04,44877494,1495450459,33.7,33.75,33.05,33.25,-0.25,14913
4,2021-11-05,43823404,1446659616,33.25,33.3,32.9,33.1,-0.15,15989
5,2021-11-08,98530499,3367203723,33.55,34.5,33.5,34.4,1.3,34666
6,2021-11-09,70663793,2445742509,34.7,34.85,34.2,34.5,0.1,26896
7,2021-11-10,34144227,1166573422,34.45,34.45,34.0,34.1,-0.4,11875
8,2021-11-11,80281448,2766117400,34.25,35.0,33.95,34.35,0.25,24661
9,2021-11-12,39299148,1346811527,34.5,34.7,34.1,34.25,-0.1,11806
10,2021-11-15,47861773,1613428336,34.25,34.3,33.55,33.65,-0.6,19306
11,2021-11-16,71424698,2368137655,33.5,33.55,33.0,33.15,-0.5,29034
12,2021-11-17,39565984,1309333206,33.15,33.3,33.0,33.05,-0.1,14829
13,2021-11-18,56901059,1879047557,33.1,33.2,32.9,32.95,-0.1,20640
14,2021-11-19,61271219,2004980976,32.95,32.95,32.55,32.6,-0.35,28059
15,2021-11-22,50388550,1637387226,32.5,32.75,32.3,32.6,0.0,18423
16,2021-11-23,74326648,2466365340,32.7,33.55,32.65,33.1,0.5,23591
17,2021-11-24,63766794,2149615944,33.35,33.95,33.2,33.8,0.7,22708
18,2021-11-25,42073228,1424381291,34.0,34.2,33.6,33.8,0.0,14737
19,2021-11-26,48983393,1626873570,33.6,33.7,33.0,33.05,-0.75,16104
20,2021-11-29,30719598,1007437917,32.85,33.05,32.5,32.9,-0.15,11651
21,2021-11-30,65165591,2129942835,32.95,33.0,32.55,32.55,-0.35,15085
