,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-10-01,89533085,3212259928,36.05,36.25,35.55,35.85,-0.45,25715
1,2021-10-04,107922379,3798011855,36.0,36.05,35.0,35.0,-0.85,36972
2,2021-10-05,98790544,3461680532,34.85,35.6,34.55,35.6,0.6,24623
3,2021-10-06,63564587,2232115182,35.65,35.7,34.9,35.05,-0.55,21236
4,2021-10-07,149455005,5147487036,34.8,34.9,34.1,34.5,-0.55,58144
5,2021-10-08,165478114,5570372341,34.65,34.7,33.05,33.2,-1.3,71582
6,2021-10-12,70910007,2356454731,33.05,33.65,32.8,33.4,0.2,26976
7,2021-10-13,88597353,2895561952,33.45,33.7,32.25,32.4,-1.0,37902
8,2021-10-14,41631096,1362941266,32.65,33.1,32.5,32.75,0.35,15653
9,2021-10-15,41845449,1386990934,33.2,33.4,32.8,33.2,0.45,15501
10,2021-10-18,40097170,1345261572,33.45,33.8,33.4,33.65,0.45,13197
11,2021-10-19,35515396,1190837950,33.65,33.8,33.4,33.45,-0.2,10531
12,2021-10-20,55975618,1894509955,33.95,34.3,33.5,33.55,0.1,21406
13,2021-10-21,40522369,1372788525,33.7,34.2,33.45,33.9,0.35,13716
14,2021-10-22,42377438,1415781066,34.0,34.0,33.15,33.3,-0.6,14490
15,2021-10-25,21247493,707160556,33.25,33.45,33.0,33.3,0.0,7720
16,2021-10-26,56601263,1911019023,33.55,33.95,33.45,33.75,0.45,11140
17,2021-10-27,28145705,955136025,33.9,34.05,33.8,33.9,0.15,10523
18,2021-10-28,35748089,1210529233,33.95,34.05,33.7,33.7,-0.2,11083
19,2021-10-29,36232277,1217341819,33.7,33.9,33.35,33.6,-0.1,11957
