,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-04-01,36343157,1417749977,38.7,39.2,38.5,39.2,0.25,11595
1,2022-04-06,36688721,1435623850,39.2,39.35,38.9,39.35,0.15,15055
2,2022-04-07,43366591,1694546143,39.05,39.6,38.75,38.8,-0.55,23590
3,2022-04-08,30094082,1174793324,39.0,39.2,38.85,39.2,0.4,11638
4,2022-04-11,30760423,1209696627,39.4,39.5,39.1,39.4,0.2,13558
5,2022-04-12,37304164,1466618202,39.4,39.55,39.05,39.35,-0.05,16787
6,2022-04-13,28139883,1112327931,39.45,39.65,39.4,39.5,0.15,11769
7,2022-04-14,23006838,910122187,39.65,39.7,39.4,39.5,0.0,10939
8,2022-04-15,29615662,1170557218,39.5,39.7,39.4,39.55,0.05,11627
9,2022-04-18,55212356,2139783636,39.5,39.55,38.4,38.5,-1.05,27076
10,2022-04-19,23355043,902599035,38.6,38.8,38.55,38.6,0.1,12287
11,2022-04-20,42370915,1625594586,38.75,38.8,38.25,38.3,-0.3,17246
12,2022-04-21,49910717,1898570440,38.35,38.45,37.8,37.8,-0.5,26260
13,2022-04-22,48037989,1812844344,37.7,38.05,37.55,37.6,-0.2,17681
14,2022-04-25,73031069,2688773549,37.3,37.35,36.6,36.6,-1.0,30178
15,2022-04-26,76597037,2778110001,36.6,36.8,36.1,36.1,-0.5,25842
16,2022-04-27,63208253,2245093353,35.7,35.7,35.3,35.6,-0.5,24903
17,2022-04-28,35435137,1274904872,35.65,36.2,35.6,36.05,0.45,12285
18,2022-04-29,22574731,816111892,36.25,36.35,36.05,36.1,0.05,8438
