,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-01-03,34469943,1208657986,35.5,35.55,34.85,35.0,-0.35,14031
1,2022-01-04,46180281,1594237989,35.0,35.0,34.35,34.45,-0.55,19402
2,2022-01-05,20541091,713871495,34.45,34.9,34.45,34.85,0.4,7181
3,2022-01-06,21801664,756157401,34.85,34.85,34.5,34.8,-0.05,7005
4,2022-01-07,22474040,780741051,34.8,35.0,34.6,34.8,0.0,6859
5,2022-01-10,18912462,658478467,34.65,34.95,34.6,34.9,0.1,6817
6,2022-01-11,30006008,1039060826,34.8,34.9,34.5,34.55,-0.35,7926
7,2022-01-12,25999766,902315054,34.55,34.85,34.55,34.85,0.3,8365
8,2022-01-13,61109168,2163938042,34.9,35.6,34.9,35.5,0.65,18503
9,2022-01-14,27399687,959746635,35.45,35.45,34.8,35.2,-0.3,14390
10,2022-01-17,15737536,548653276,34.9,35.0,34.75,35.0,-0.2,6332
11,2022-01-18,24793948,861306436,34.9,35.0,34.6,34.6,-0.4,12032
12,2022-01-19,39259077,1342159274,34.35,34.35,34.05,34.05,-0.55,15756
13,2022-01-20,23376496,799076177,34.05,34.4,34.0,34.15,0.1,7105
14,2022-01-21,34043380,1154996179,34.05,34.25,33.8,33.85,-0.3,11286
15,2022-01-24,29995532,1001482036,33.7,33.7,33.25,33.45,-0.4,12145
16,2022-01-25,41584144,1390796594,33.5,33.75,33.3,33.45,0.0,15618
17,2022-01-26,24063050,809268032,33.45,33.75,33.45,33.65,0.2,10181
