,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-05-03,7021550,898507584,128.55,128.7,127.45,127.8,-0.95,16878
1,2022-05-04,10324829,1319173779,128.3,128.45,127.5,127.8,0.0,14820
2,2022-05-05,6508490,841880402,129.5,129.8,128.95,129.25,1.45,9252
3,2022-05-06,18804033,2373840312,126.45,126.85,125.95,126.65,-2.6,37094
4,2022-05-09,14256432,1778657382,125.5,125.55,124.5,124.55,-2.1,30644
5,2022-05-10,14865244,1826485304,122.15,124.1,121.55,124.0,-0.55,24937
6,2022-05-11,8458090,1047528803,123.85,124.45,123.3,124.2,0.2,11241
7,2022-05-12,13693487,1672599238,123.0,123.0,121.2,121.25,-2.95,36619
8,2022-05-13,7332122,894972932,122.1,122.35,121.55,122.35,1.1,9914
9,2022-05-16,6085859,750214036,123.45,124.0,122.5,123.0,0.65,11536
10,2022-05-17,4399419,545917041,123.15,124.5,123.15,124.35,1.35,7213
11,2022-05-18,6600381,829207469,125.35,126.0,125.25,125.7,1.35,9484
12,2022-05-19,7894711,972266714,123.45,123.8,122.65,123.3,-2.4,15517
13,2022-05-20,3867232,481189963,123.75,124.95,123.65,124.65,1.35,6285
14,2022-05-23,2859330,357757749,125.3,125.6,124.5,124.9,0.25,5281
15,2022-05-24,5469914,678348751,125.0,125.2,123.4,123.5,-1.4,10831
16,2022-05-25,2724739,338285381,123.7,124.7,123.45,124.45,0.95,5121
17,2022-05-26,6240375,771156008,125.0,125.0,122.85,122.9,-1.55,11824
18,2022-05-27,11895801,1491077052,124.15,125.8,124.05,125.5,2.6,10471
19,2022-05-30,14840687,1896337486,127.25,128.6,127.05,128.55,3.05,13098
20,2022-05-31,7233052,930745401,128.45,129.8,127.6,129.8,1.25,8069
