,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-07-01,4680733,649025587,139.0,139.2,138.05,138.3,-0.65,5327
1,2021-07-02,4826430,667110798,138.3,138.5,137.9,138.3,0.0,4137
2,2021-07-05,7881941,1100359360,138.75,140.0,138.75,139.6,1.3,8455
3,2021-07-06,6551731,915548456,139.85,140.05,139.45,139.75,0.15,6171
4,2021-07-07,6776193,942786963,139.6,139.65,138.6,139.0,-0.75,5825
5,2021-07-08,4085141,567119389,139.15,139.5,138.2,138.85,-0.15,4262
6,2021-07-09,7176503,986007526,137.9,137.9,136.95,137.75,-1.1,11004
7,2021-07-12,13736653,1913348729,139.05,140.05,138.55,139.0,1.25,12106
8,2021-07-13,14007902,1968576900,140.0,141.0,139.95,140.15,1.15,12312
9,2021-07-14,9604503,1350159685,140.2,141.1,140.15,140.5,0.35,8329
10,2021-07-15,12338667,1746117456,140.95,141.85,140.8,141.8,1.3,13045
11,2021-07-16,9507234,1327200973,139.8,140.0,139.05,139.9,-1.9,10629
12,2021-07-19,10856715,1500042445,139.0,139.2,137.55,138.3,-1.6,14186
13,2021-07-20,8443543,1160744460,137.8,138.3,137.05,137.2,-1.1,14659
14,2021-07-21,13271874,1813074896,138.0,138.0,136.1,136.7,0.0,20448
15,2021-07-22,6243365,862215168,137.8,138.55,137.25,137.65,0.95,4741
16,2021-07-23,3242961,446860983,138.05,138.3,137.35,137.65,0.0,4939
17,2021-07-26,12149739,1661811908,137.75,138.05,136.25,136.45,-1.2,17915
18,2021-07-27,10677894,1457154226,136.5,137.05,136.05,136.4,-0.05,12162
19,2021-07-28,31583968,4245231662,136.1,136.1,133.75,134.25,-2.15,38726
20,2021-07-29,10889344,1480352131,135.85,136.6,135.25,136.5,2.25,7383
21,2021-07-30,4040055,550974846,136.6,136.6,136.0,136.05,-0.45,4798
