,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,8694504,1218632723,139.05,140.8,138.85,140.45,1.95,12259
1,2022-03-02,6778502,946372757,140.0,140.1,139.2,139.65,-0.8,14073
2,2022-03-03,4742921,664351237,140.5,140.8,139.85,139.95,0.3,7830
3,2022-03-04,14283278,1977417838,138.5,138.85,137.95,138.45,-1.5,33012
4,2022-03-07,57431892,7712383575,136.9,136.9,133.75,134.0,-4.45,104615
5,2022-03-08,46246906,6098512055,132.45,133.15,131.0,131.15,-2.85,86528
6,2022-03-09,22656321,3007269415,132.2,133.25,132.2,132.5,1.35,33257
7,2022-03-10,15177320,2065524204,135.2,136.55,135.2,136.35,3.85,20830
8,2022-03-11,11806594,1591939591,135.85,135.85,134.2,134.4,-1.95,24453
9,2022-03-14,9183817,1235380453,135.0,135.35,134.0,134.4,0.0,14005
10,2022-03-15,26456827,3486775988,133.15,133.15,131.4,131.65,-2.75,58815
11,2022-03-16,20364324,2682635242,133.2,133.25,131.1,132.2,0.55,31163
12,2022-03-17,14459851,1962595410,135.45,136.5,135.2,136.4,4.2,14613
13,2022-03-18,12975464,1765126941,136.6,136.6,135.5,136.1,-0.3,9547
14,2022-03-21,8071045,1108232637,136.8,137.65,136.8,137.0,0.9,9955
15,2022-03-22,6251029,854443656,136.8,137.0,136.3,136.8,-0.2,6431
16,2022-03-23,10632461,1467263732,137.6,138.35,137.55,138.1,1.3,10787
17,2022-03-24,4479584,616438268,137.5,138.1,137.05,138.0,-0.1,5982
18,2022-03-25,5074402,701035397,138.4,138.5,137.9,138.2,0.2,7142
19,2022-03-28,11194840,1523419805,137.0,137.0,135.55,136.7,-1.5,17862
20,2022-03-29,6644012,909712955,137.0,137.2,136.6,136.85,0.15,6574
21,2022-03-30,8498372,1176292567,138.05,138.7,138.05,138.55,1.7,8633
22,2022-03-31,3748776,518591902,138.55,138.65,138.1,138.1,-0.45,5426
