,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-04-01,8220571,1123614950,136.6,136.95,136.15,136.95,-1.15,11446
1,2022-04-06,12266186,1663822127,135.25,136.35,135.0,136.25,-0.7,18875
2,2022-04-07,16680908,2243105321,135.1,135.1,133.8,133.8,-2.45,41548
3,2022-04-08,9480787,1270359704,134.1,134.55,133.75,134.55,0.75,12982
4,2022-04-11,18450771,2451482093,134.15,134.45,132.2,132.45,-2.1,38851
5,2022-04-12,15367279,2032841606,132.15,132.85,131.6,132.55,0.1,25468
6,2022-04-13,7246152,975028417,133.4,135.2,133.2,135.05,2.5,8734
7,2022-04-14,5235079,705835063,135.75,135.75,134.55,134.55,-0.5,7392
8,2022-04-15,22334668,2955902166,132.85,133.05,132.0,132.25,-2.3,37007
9,2022-04-18,19495870,2565078259,132.0,132.25,131.15,131.55,-0.7,33455
10,2022-04-19,9433361,1248058966,132.25,132.95,131.85,132.0,0.45,11022
11,2022-04-20,7104382,939528194,132.2,132.7,131.65,132.65,0.65,10235
12,2022-04-21,4226570,562769738,133.25,133.6,132.65,132.75,0.1,6277
13,2022-04-22,12398307,1626054746,131.4,131.75,130.85,131.6,-1.15,24219
14,2022-04-25,35058202,4525920924,130.0,130.05,128.65,129.25,-2.35,58198
15,2022-04-26,10361395,1339825860,129.75,129.8,128.85,129.25,0.0,20563
16,2022-04-27,31244250,3953298339,127.0,127.0,126.05,126.55,-2.7,50065
17,2022-04-28,12311754,1559363486,127.35,127.4,125.95,127.1,0.55,16772
18,2022-04-29,12271215,1582008363,128.9,129.5,128.25,128.75,1.65,12017
