,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-09-01,18843757,2654655259,140.15,141.3,140.05,141.0,0.65,13396
1,2021-09-02,7218178,1015442778,140.9,141.4,139.9,139.9,-1.1,6517
2,2021-09-03,11543959,1634417680,140.65,142.1,140.45,141.9,2.0,10027
3,2021-09-06,14283400,2037715398,141.9,143.5,141.6,142.55,0.65,14230
4,2021-09-07,8413574,1194822412,142.8,142.8,141.45,141.9,-0.65,7538
5,2021-09-08,7239389,1019366042,141.75,142.0,139.95,140.65,-1.25,9015
6,2021-09-09,3194199,447668012,139.65,141.0,139.3,140.3,-0.35,4400
7,2021-09-10,3165128,448120950,140.7,142.1,140.5,141.95,1.65,5203
8,2021-09-13,3348806,473494037,141.85,141.85,141.15,141.45,-0.5,3899
9,2021-09-14,2513428,356460422,141.85,142.2,141.35,141.6,0.15,2824
10,2021-09-15,12135597,1709846643,141.3,141.45,140.4,140.75,-0.85,12872
11,2021-09-16,8202035,1150003927,140.8,141.0,139.75,140.1,-0.65,6836
12,2021-09-17,3858456,541563536,140.1,141.05,139.5,140.5,0.4,3815
13,2021-09-22,25084805,3435002639,137.1,137.6,136.3,137.2,-3.3,28707
14,2021-09-23,5915660,816669288,138.0,138.5,137.6,138.0,0.8,5666
15,2021-09-24,6297547,877424900,138.8,139.65,138.7,139.65,1.65,4748
16,2021-09-27,11877695,1660910631,139.85,140.35,139.2,140.0,0.35,6647
17,2021-09-28,17896339,2484681382,139.25,139.35,138.25,139.0,-1.0,6867
18,2021-09-29,31469085,4284361418,136.9,136.9,135.45,136.0,-3.0,43917
19,2021-09-30,16919613,2303685576,136.3,137.1,135.2,137.05,1.05,9983
