,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-08-02,9061849,207257368,22.75,22.95,22.75,22.95,0.2,2840
1,2021-08-03,10202578,234215158,23.0,23.0,22.9,23.0,0.05,2882
2,2021-08-04,11107390,255273089,23.0,23.05,22.9,23.0,0.0,3036
3,2021-08-05,15810405,363920314,23.0,23.1,22.95,23.1,0.1,4794
4,2021-08-06,11241045,258456876,23.1,23.1,22.9,23.0,-0.1,2872
5,2021-08-09,13734467,315617200,23.0,23.05,22.85,23.05,0.05,3665
6,2021-08-10,8590095,197478282,23.0,23.1,22.95,23.0,-0.05,2444
7,2021-08-11,12619058,290876536,23.0,23.1,23.0,23.1,0.1,3882
8,2021-08-12,9929310,229008838,23.1,23.15,23.0,23.1,0.0,2925
9,2021-08-13,12005614,276679437,23.0,23.1,23.0,23.1,0.0,3391
10,2021-08-16,16195167,371989241,23.0,23.05,22.9,23.0,-0.1,4635
11,2021-08-17,23738521,547446912,23.0,23.15,22.95,23.15,0.15,6843
12,2021-08-18,14577100,336777618,23.1,23.15,23.0,23.15,0.0,4476
13,2021-08-19,19364152,445956869,23.05,23.1,23.0,23.0,-0.15,5240
14,2021-08-20,21696872,499525218,23.05,23.1,22.95,23.0,0.0,5966
15,2021-08-23,16605411,382490564,23.05,23.1,22.95,23.05,0.05,4407
16,2021-08-24,33795409,779304220,23.05,23.1,23.0,23.1,0.05,5277
17,2021-08-25,37472556,864211089,23.1,23.1,23.0,23.05,-0.05,7664
18,2021-08-26,42748386,944289698,21.95,22.1,21.95,22.1,0.0,13357
19,2021-08-27,17732359,396151759,22.1,22.5,22.0,22.45,0.35,5129
20,2021-08-30,15978876,361887636,22.5,22.8,22.5,22.8,0.35,4006
21,2021-08-31,24017436,546670352,22.8,22.9,22.55,22.9,0.1,5634
