,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-06-01,28557905,764395029,27.15,27.15,26.5,26.5,-0.85,11035
1,2022-06-02,13070828,345014961,26.35,26.55,26.2,26.4,-0.1,4537
2,2022-06-06,14316729,376455796,26.45,26.45,26.05,26.35,-0.05,5377
3,2022-06-07,14112921,372373415,26.3,26.5,26.15,26.45,0.1,2885
4,2022-06-08,12689772,336053096,26.5,26.55,26.4,26.45,0.0,3293
5,2022-06-09,9873867,261070333,26.45,26.55,26.3,26.4,-0.05,2602
6,2022-06-10,13300769,349196119,26.1,26.5,26.05,26.2,-0.2,3386
7,2022-06-13,20864107,542958698,25.95,26.4,25.8,26.2,0.0,7175
8,2022-06-14,22013262,580892973,26.2,26.55,26.05,26.5,0.3,5185
9,2022-06-15,23315455,616143084,26.3,26.6,26.2,26.4,-0.1,7347
10,2022-06-16,33402472,888634024,26.55,26.95,26.3,26.4,0.0,8675
11,2022-06-17,38132253,990045762,26.3,26.35,25.8,25.85,-0.55,10252
12,2022-06-20,35568508,926275135,26.0,26.5,25.6,25.8,-0.05,8277
13,2022-06-21,42980805,1136017528,26.15,26.6,26.15,26.4,0.6,9405
14,2022-06-22,19980374,524867054,26.4,26.5,26.05,26.3,-0.1,8254
