,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-12-01,14361668,337208717,23.1,23.6,23.1,23.6,0.5,5496
1,2021-12-02,10233646,241519296,23.5,23.7,23.35,23.7,0.1,5188
2,2021-12-03,10486677,248744946,23.8,23.8,23.6,23.75,0.05,3721
3,2021-12-06,11027045,261887098,23.6,23.8,23.55,23.8,0.05,4139
4,2021-12-07,13435528,320419850,23.75,24.0,23.65,24.0,0.2,3974
5,2021-12-08,12764305,306028332,24.0,24.05,23.9,24.0,0.0,4829
6,2021-12-09,10640892,255195875,24.0,24.1,23.9,24.0,0.0,4807
7,2021-12-10,12585144,303154850,24.0,24.15,24.0,24.1,0.1,5380
8,2021-12-13,14068693,340529845,24.2,24.4,24.1,24.1,0.0,5401
9,2021-12-14,11991463,286522613,24.0,24.05,23.8,23.9,-0.2,5073
10,2021-12-15,10744844,256867789,23.9,24.0,23.8,23.9,0.0,3696
11,2021-12-16,8547388,204389064,23.9,24.0,23.85,23.95,0.05,4279
12,2021-12-17,14934032,359844411,24.0,24.15,23.95,24.15,0.2,3835
13,2021-12-20,12130193,290372395,24.0,24.15,23.85,23.95,-0.2,4414
14,2021-12-21,8347920,200840493,23.95,24.15,23.9,24.1,0.15,2551
15,2021-12-22,6757808,162629204,24.1,24.15,24.0,24.1,0.0,2942
16,2021-12-23,7174065,173102331,24.1,24.2,24.05,24.15,0.05,2742
17,2021-12-24,5372751,129824228,24.15,24.2,24.1,24.2,0.05,1973
18,2021-12-27,5397773,130753292,24.3,24.3,24.15,24.25,0.05,2568
19,2021-12-28,11713898,284839061,24.3,24.4,24.25,24.35,0.1,4600
20,2021-12-29,13685334,335156938,24.45,24.55,24.4,24.55,0.2,4477
21,2021-12-30,9688674,237593353,24.55,24.6,24.45,24.5,-0.05,5220
