,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-02-07,27498597,700648705,25.0,25.75,25.0,25.75,0.6,11253
1,2022-02-08,22620774,589818126,25.75,26.25,25.7,26.2,0.45,10086
2,2022-02-09,20188804,533528632,26.3,26.6,26.15,26.55,0.35,8559
3,2022-02-10,11769319,311453472,26.55,26.6,26.3,26.6,0.05,6570
4,2022-02-11,10035705,265925256,26.45,26.6,26.35,26.55,-0.05,4602
5,2022-02-14,19089171,500308951,26.3,26.4,26.05,26.4,-0.15,6731
6,2022-02-15,9282544,244085869,26.35,26.4,26.2,26.2,-0.2,6108
7,2022-02-16,10759293,283852652,26.3,26.45,26.3,26.35,0.15,5722
8,2022-02-17,16789278,445770543,26.45,26.6,26.4,26.6,0.25,4579
9,2022-02-18,10508774,277506265,26.4,26.5,26.3,26.35,-0.25,4694
10,2022-02-21,10364559,272508386,26.2,26.35,26.15,26.35,0.0,3350
11,2022-02-22,20281272,528552627,26.2,26.25,25.9,26.2,-0.15,7662
12,2022-02-23,10978704,287468832,26.1,26.3,26.05,26.25,0.05,3629
13,2022-02-24,25871833,668745996,26.05,26.1,25.7,25.85,-0.4,12114
14,2022-02-25,36879782,944901620,25.8,25.8,25.35,25.7,-0.15,11246
