,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-03-01,20301203,526194645,25.35,26.15,25.35,26.1,0.4,6532
1,2022-03-02,11798560,308249247,26.1,26.25,25.9,26.25,0.15,4338
2,2022-03-03,9122500,239069426,26.2,26.35,26.1,26.25,0.0,4243
3,2022-03-04,11398308,295211232,25.85,26.0,25.6,26.0,-0.25,5320
4,2022-03-07,33537622,851412814,25.6,25.65,25.2,25.5,-0.5,13502
5,2022-03-08,27977121,702457121,24.9,25.3,24.9,25.05,-0.45,14259
6,2022-03-09,17789960,447964917,25.1,25.5,25.1,25.1,0.05,8178
7,2022-03-10,16037904,410198465,25.25,25.8,25.25,25.75,0.65,6953
8,2022-03-11,10292944,263212817,25.6,25.7,25.5,25.6,-0.15,6905
9,2022-03-14,12593314,324888653,25.55,25.95,25.5,25.95,0.35,4064
10,2022-03-15,13712792,353945294,25.85,25.9,25.7,25.9,-0.05,4776
11,2022-03-16,20448773,534382476,26.0,26.3,25.9,26.3,0.4,6113
12,2022-03-17,24878245,660803170,26.6,26.85,26.35,26.55,0.25,7001
13,2022-03-18,40321998,1085193526,26.65,27.2,26.6,27.0,0.45,8972
14,2022-03-21,14911159,403277288,27.05,27.2,26.9,27.0,0.0,5173
15,2022-03-22,16063151,433360290,26.95,27.2,26.75,27.2,0.2,4973
16,2022-03-23,18669887,511842247,27.25,27.5,27.25,27.5,0.3,6787
17,2022-03-24,13152952,361959002,27.4,27.6,27.35,27.6,0.1,5361
18,2022-03-25,17633322,487707844,27.6,27.75,27.55,27.75,0.15,5900
19,2022-03-28,12862551,355609606,27.5,27.8,27.45,27.8,0.05,5959
20,2022-03-29,8934924,247526730,27.7,27.9,27.6,27.65,-0.15,4320
21,2022-03-30,20836464,581545538,27.75,28.0,27.65,28.0,0.35,7076
22,2022-03-31,25459957,723801884,28.0,28.6,27.95,28.45,0.45,8207
