,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-01-03,14719895,360827654,24.5,24.75,24.35,24.4,-0.1,5180
1,2022-01-04,6694323,163577557,24.45,24.5,24.35,24.5,0.1,4975
2,2022-01-05,10226101,251104282,24.4,24.65,24.4,24.65,0.15,3796
3,2022-01-06,13919244,343860332,24.65,24.8,24.6,24.8,0.15,4459
4,2022-01-07,17370167,433912972,24.85,25.1,24.85,25.0,0.2,5709
5,2022-01-10,11894324,296976762,25.0,25.1,24.8,25.1,0.1,5109
6,2022-01-11,21281838,537805981,25.1,25.45,25.0,25.45,0.35,7324
7,2022-01-12,15192138,386796354,25.55,25.6,25.3,25.55,0.1,7393
8,2022-01-13,21008134,538705959,25.45,25.8,25.45,25.8,0.25,7969
9,2022-01-14,18871688,481803090,25.75,25.8,25.4,25.5,-0.3,8279
10,2022-01-17,13906855,352461405,25.4,25.55,25.25,25.35,-0.15,8060
11,2022-01-18,12034226,304751125,25.3,25.45,25.15,25.35,0.0,5626
12,2022-01-19,14151531,357911001,25.3,25.35,25.15,25.35,0.0,6027
13,2022-01-20,14931485,378702699,25.3,25.6,25.15,25.5,0.15,4891
14,2022-01-21,19938221,501390787,25.3,25.35,25.0,25.2,-0.3,8294
15,2022-01-24,14939356,372852814,25.0,25.15,24.8,25.15,-0.05,5895
16,2022-01-25,25525992,634417824,24.9,25.1,24.7,25.1,-0.05,9553
17,2022-01-26,14290761,358401045,24.9,25.15,24.85,25.15,0.05,6727
