,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-10-01,18112560,404607498,22.45,22.5,22.3,22.4,-0.15,5741
1,2021-10-04,9353229,209292050,22.4,22.5,22.3,22.45,0.05,4979
2,2021-10-05,13722730,307102434,22.45,22.45,22.3,22.35,-0.1,5108
3,2021-10-06,14006595,313400498,22.35,22.5,22.3,22.4,0.05,5069
4,2021-10-07,11059010,249003796,22.55,22.6,22.45,22.55,0.15,3915
5,2021-10-08,6674626,149734389,22.5,22.5,22.4,22.4,-0.15,2914
6,2021-10-12,17600832,393159889,22.3,22.5,22.1,22.5,0.1,5662
7,2021-10-13,5625400,126175220,22.45,22.5,22.35,22.45,-0.05,2702
8,2021-10-14,6380233,143220379,22.5,22.55,22.4,22.4,-0.05,2215
9,2021-10-15,13939093,314329735,22.45,22.6,22.4,22.6,0.2,5735
10,2021-10-18,11362340,257661068,22.65,22.75,22.6,22.7,0.1,4311
11,2021-10-19,13187879,300386233,22.8,22.8,22.7,22.8,0.1,6646
12,2021-10-20,8713398,198004525,22.8,22.8,22.65,22.8,0.0,4842
13,2021-10-21,14525509,331203836,22.85,22.85,22.7,22.8,0.0,2889
14,2021-10-22,6251380,142224185,22.85,22.85,22.65,22.8,0.0,2255
15,2021-10-25,6260685,142531052,22.8,22.8,22.7,22.8,0.0,2560
16,2021-10-26,15523151,355282421,22.8,22.95,22.7,22.9,0.1,4631
17,2021-10-27,7584973,173674627,22.9,22.95,22.85,22.9,0.0,2531
18,2021-10-28,7687997,175798761,22.9,22.95,22.8,22.9,0.0,2680
19,2021-10-29,16777032,383684624,22.8,22.95,22.75,22.9,0.0,3681
