,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-12-01,30119408,18021861252,596.0,603.0,594.0,600.0,4.0,15695
1,2021-12-02,48720976,29780012954,605.0,615.0,602.0,615.0,15.0,40629
2,2021-12-03,27571974,16798271782,614.0,614.0,606.0,608.0,-7.0,16197
3,2021-12-06,24474913,14740969839,603.0,609.0,600.0,600.0,-8.0,19139
4,2021-12-07,21105883,12704452330,602.0,607.0,597.0,607.0,7.0,22160
5,2021-12-08,22194708,13490034097,614.0,614.0,602.0,602.0,-5.0,15634
6,2021-12-09,12467833,7554386680,606.0,608.0,602.0,608.0,6.0,9231
7,2021-12-10,11371659,6874539365,605.0,608.0,602.0,605.0,-3.0,9215
8,2021-12-13,17994933,10887156003,609.0,610.0,601.0,601.0,-4.0,12503
9,2021-12-14,22997961,13757424386,598.0,600.0,597.0,599.0,-2.0,21324
10,2021-12-15,22419040,13420958112,597.0,601.0,596.0,600.0,1.0,19195
11,2021-12-16,22151282,13370280179,605.0,605.0,601.0,605.0,0.0,15515
12,2021-12-17,30319495,18339763894,601.0,607.0,599.0,607.0,2.0,11667
13,2021-12-20,22381761,13446342438,607.0,607.0,598.0,598.0,-9.0,18943
14,2021-12-21,17669559,10560361874,597.0,600.0,595.0,597.0,-1.0,17336
15,2021-12-22,10127887,6067689422,598.0,601.0,598.0,600.0,3.0,8238
16,2021-12-23,16910501,10238270336,607.0,608.0,602.0,606.0,6.0,12888
17,2021-12-24,12008673,7276331245,606.0,609.0,604.0,604.0,-2.0,10444
18,2021-12-27,16771900,10193462167,604.0,610.0,604.0,606.0,2.0,16637
19,2021-12-28,35156339,21569506434,610.0,615.0,610.0,615.0,9.0,36241
20,2021-12-29,25604320,15788043027,615.0,619.0,614.0,616.0,1.0,28804
21,2021-12-30,20522055,12654016133,619.0,620.0,615.0,615.0,-1.0,15565
