,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-10-01,9498416,274504838,29.05,29.05,28.8,28.95,-0.05,2633
1,2021-10-04,6742458,195087476,29.0,29.05,28.85,28.9,-0.05,2090
2,2021-10-05,6832605,197529120,28.95,29.0,28.8,29.0,0.1,2186
3,2021-10-06,9134099,265823053,29.15,29.2,29.0,29.15,0.15,2715
4,2021-10-07,8818554,258232755,29.25,29.45,29.2,29.25,0.1,3580
5,2021-10-08,6634888,193950156,29.35,29.35,29.15,29.25,0.0,1445
6,2021-10-12,8381323,245726734,29.25,29.45,29.15,29.4,0.15,2417
7,2021-10-13,8628553,255289095,29.5,29.7,29.5,29.55,0.15,2794
8,2021-10-14,5266154,155846327,29.65,29.7,29.55,29.6,0.05,1671
9,2021-10-15,7323391,216955746,29.6,29.7,29.55,29.6,0.0,2101
10,2021-10-18,16576039,494549138,29.65,30.0,29.6,29.9,0.3,3302
11,2021-10-19,10600984,318054570,30.05,30.1,29.9,30.0,0.1,2552
12,2021-10-20,6025662,180564305,30.1,30.1,29.9,29.95,-0.05,1914
13,2021-10-21,9760699,292987259,30.0,30.1,29.9,30.05,0.1,2254
14,2021-10-22,11866406,356564420,30.0,30.1,29.95,30.05,0.0,2100
15,2021-10-25,5752840,166393559,29.0,29.0,28.8,28.9,0.0,1684
16,2021-10-26,6945023,201392376,29.0,29.1,28.9,28.95,0.05,1380
17,2021-10-27,5671740,165065143,29.0,29.2,28.95,29.2,0.25,1374
18,2021-10-28,7470147,219014266,29.15,29.4,29.1,29.35,0.15,1351
19,2021-10-29,9895916,287867551,29.4,29.4,29.0,29.0,-0.35,2009
