,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-11-01,7993285,231065983,29.0,29.05,28.8,28.8,-0.2,2053
1,2021-11-02,6033411,174813827,28.9,29.1,28.85,29.05,0.25,1312
2,2021-11-03,5835013,168632067,28.9,29.0,28.85,28.9,-0.15,1465
3,2021-11-04,8283946,239564800,29.0,29.05,28.85,28.85,-0.05,1686
4,2021-11-05,9812607,282946518,28.85,28.95,28.75,28.85,0.0,1818
5,2021-11-08,4305308,124753288,28.85,29.1,28.85,28.95,0.1,1241
6,2021-11-09,4866111,140941493,29.0,29.05,28.9,29.0,0.05,1130
7,2021-11-10,4823095,139631502,28.9,29.05,28.9,28.95,-0.05,1336
8,2021-11-11,4125735,119856518,28.95,29.15,28.9,29.1,0.15,1116
9,2021-11-12,14376245,423591182,29.15,29.8,29.1,29.6,0.5,3431
10,2021-11-15,19023219,571678106,29.75,30.2,29.75,30.15,0.55,4528
11,2021-11-16,6051880,181676170,30.15,30.15,29.85,30.15,0.0,2391
12,2021-11-17,26441287,813190292,30.25,31.0,30.25,30.95,0.8,8859
13,2021-11-18,20132098,624327839,31.0,31.25,30.75,31.15,0.2,6997
14,2021-11-19,12201313,376447115,31.1,31.1,30.7,30.75,-0.4,4021
15,2021-11-22,10026208,306294264,30.7,30.7,30.45,30.6,-0.15,2892
16,2021-11-23,6452178,197412127,30.55,30.85,30.45,30.55,-0.05,2039
17,2021-11-24,6657614,205379807,30.75,31.05,30.7,30.85,0.3,2458
18,2021-11-25,3264562,100634434,30.95,30.95,30.7,30.8,-0.05,1496
19,2021-11-26,9357154,287609366,30.8,30.95,30.6,30.6,-0.2,2126
20,2021-11-29,8347547,253779382,30.45,30.55,30.15,30.45,-0.15,2072
21,2021-11-30,9557955,292585399,30.6,30.7,30.45,30.65,0.2,1983
