,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-06-01,4132312,102324906,24.85,24.9,24.65,24.8,0.05,1284
1,2021-06-02,6750650,169002675,24.85,25.2,24.85,25.1,0.3,2591
2,2021-06-03,3969604,99135192,25.1,25.15,24.9,24.9,-0.2,1335
3,2021-06-04,3427523,84660018,24.7,24.8,24.65,24.75,-0.15,1316
4,2021-06-07,4056402,99463674,24.75,24.75,24.2,24.5,-0.25,1370
5,2021-06-08,2074571,51090516,24.6,24.75,24.55,24.7,0.2,942
6,2021-06-09,4309960,105696572,24.65,24.7,24.4,24.45,-0.25,1423
7,2021-06-10,5438694,132990337,24.55,24.6,24.35,24.4,-0.05,1658
8,2021-06-11,4750115,116132276,24.45,24.6,24.3,24.45,0.05,2178
9,2021-06-15,3962064,96983499,24.5,24.6,24.4,24.45,0.0,1568
10,2021-06-16,5421014,131970418,24.4,24.5,24.15,24.4,-0.05,2291
11,2021-06-17,3709585,90194611,24.25,24.4,24.2,24.4,0.0,1429
12,2021-06-18,9405679,231765050,24.3,24.85,24.25,24.85,0.45,1827
13,2021-06-21,9165459,222389883,24.5,24.6,24.15,24.15,-0.7,2945
14,2021-06-22,8135296,200061080,24.5,24.8,24.3,24.65,0.5,2492
15,2021-06-23,64647496,1702741824,26.95,26.95,25.55,25.95,1.3,20519
16,2021-06-24,12551098,324144185,25.75,26.2,25.5,25.8,-0.15,4427
17,2021-06-25,14015669,365764298,25.85,26.35,25.8,26.1,0.3,5264
18,2021-06-28,13691323,359141642,26.15,26.45,25.9,26.4,0.3,4333
19,2021-06-29,9721414,253552497,26.45,26.45,25.95,26.0,-0.4,3639
20,2021-06-30,13099701,343283716,26.15,26.4,25.85,26.35,0.35,3816
