,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-11-01,6706689,743029031,111.0,111.0,110.5,111.0,0.5,4542
1,2021-11-02,7517574,831303731,111.0,111.0,110.0,110.5,-0.5,3767
2,2021-11-03,8510462,939341816,110.5,111.0,110.0,110.5,0.0,3619
3,2021-11-04,5701579,630781509,110.5,111.0,110.5,111.0,0.5,2477
4,2021-11-05,6743383,747402674,111.0,111.0,110.5,111.0,0.0,3892
5,2021-11-08,8772390,974953243,111.0,111.5,110.5,111.5,0.5,3427
6,2021-11-09,6241780,694477421,111.0,111.5,110.5,111.5,0.0,2651
7,2021-11-10,8634462,964460421,111.5,112.0,111.0,112.0,0.5,3676
8,2021-11-11,10837310,1213588513,112.0,112.5,111.0,112.5,0.5,2705
9,2021-11-12,7550072,848292076,112.0,112.5,112.0,112.5,0.0,2957
10,2021-11-15,11246753,1268227745,112.5,113.0,112.0,113.0,0.5,4006
11,2021-11-16,10373910,1177476391,113.0,114.0,112.5,114.0,1.0,4348
12,2021-11-17,8005862,914690841,114.0,114.5,113.5,114.5,0.5,3771
13,2021-11-18,4900612,561967781,114.5,115.0,114.0,115.0,0.5,2760
14,2021-11-19,9844580,1114630387,114.5,115.0,112.5,113.0,-2.0,6745
15,2021-11-22,5631423,634573595,113.0,113.5,112.5,112.5,-0.5,2273
16,2021-11-23,5483892,619975177,113.0,114.0,112.5,113.5,1.0,2911
17,2021-11-24,2802664,318264074,113.5,114.0,113.0,113.5,0.0,1720
18,2021-11-25,4392112,497666527,113.5,114.0,113.0,113.5,0.0,2428
19,2021-11-26,8042354,908405675,113.0,114.0,112.5,113.0,-0.5,3638
20,2021-11-29,5044668,568124951,112.5,113.0,112.0,112.5,-0.5,2962
21,2021-11-30,24404354,2737791969,112.5,113.0,112.0,112.0,-0.5,5112
