,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2021-09-01,12457265,1384759581,112.0,112.5,110.5,110.5,-1.5,6119
1,2021-09-02,4436113,491492842,110.5,111.5,110.5,111.0,0.5,3462
2,2021-09-03,6338398,704374257,111.0,111.5,111.0,111.0,0.0,3005
3,2021-09-06,7988155,886942924,111.0,111.5,110.5,111.0,0.0,3377
4,2021-09-07,7017259,780043630,111.0,111.5,111.0,111.0,0.0,2994
5,2021-09-08,11028642,1223320461,111.5,111.5,110.5,111.0,0.0,5809
6,2021-09-09,4151613,459394910,111.0,111.5,110.5,110.5,-0.5,3082
7,2021-09-10,4127802,456913024,110.5,111.0,110.5,110.5,0.0,2901
8,2021-09-13,6019221,666557780,111.0,111.0,110.5,111.0,0.5,3826
9,2021-09-14,6762838,751288286,111.0,111.5,110.5,111.0,0.0,3860
10,2021-09-15,7423667,825068264,111.0,112.0,111.0,111.0,0.0,4219
11,2021-09-16,6648849,739588372,111.0,111.5,111.0,111.5,0.5,3586
12,2021-09-17,10931739,1214221514,111.5,111.5,111.0,111.0,-0.5,4207
13,2021-09-22,11797083,1304670176,110.5,111.5,110.0,111.0,0.0,5485
14,2021-09-23,5812313,645487988,111.0,111.5,111.0,111.0,0.0,2867
15,2021-09-24,3364442,374417298,111.5,111.5,111.0,111.5,0.5,2288
16,2021-09-27,3690011,410271237,111.5,111.5,111.0,111.0,-0.5,2633
17,2021-09-28,5455630,606033689,111.0,111.5,111.0,111.0,0.0,3471
18,2021-09-29,10155312,1126996953,111.0,111.5,110.5,111.5,0.5,6218
19,2021-09-30,11464460,1269565700,111.0,111.5,110.5,110.5,-1.0,4617
