,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
0,2022-01-03,6900842,797618088,116.5,116.5,114.5,115.5,-1.0,3151
1,2022-01-04,11435555,1317507259,115.5,116.0,114.5,115.5,0.0,4494
2,2022-01-05,4299714,496088426,115.0,115.5,115.0,115.5,0.0,2216
3,2022-01-06,4038682,465955166,116.0,116.0,115.0,115.5,0.0,2087
4,2022-01-07,4419073,511058035,115.5,116.0,115.0,115.5,0.0,2197
5,2022-01-10,5523279,641013628,115.5,116.5,115.0,116.5,1.0,2756
6,2022-01-11,7542028,878869579,116.5,117.0,116.0,116.5,0.0,4155
7,2022-01-12,6200007,724296510,116.5,117.0,116.0,117.0,0.5,2966
8,2022-01-13,5399203,633094872,117.0,117.5,116.5,117.5,0.5,2907
9,2022-01-14,5514209,647785723,117.5,118.0,117.0,117.5,0.0,2266
10,2022-01-17,4269447,499567385,117.5,117.5,116.5,117.0,-0.5,2211
11,2022-01-18,3687733,432336351,117.0,117.5,116.5,117.5,0.5,2206
12,2022-01-19,9923785,1154071136,117.0,117.5,115.5,117.0,-0.5,8122
13,2022-01-20,7936492,924092534,117.0,117.5,116.0,116.5,-0.5,3565
14,2022-01-21,5788011,674220709,116.5,117.0,116.0,117.0,0.5,2636
15,2022-01-24,6985813,817226989,116.5,117.5,116.0,117.0,0.0,2544
16,2022-01-25,8658607,1010110905,116.0,117.0,116.0,117.0,0.0,3532
17,2022-01-26,6591163,772686559,117.0,117.5,116.5,117.5,0.5,3195
